# rg exvol locexvol bias torsionterm hbmm hbms hydrophobicity chargedscinteraction
1.560761472510765557e+01 9.970760848705796375e-01 1.003070085460439742e+00 1.000324245079105445e+00 1.000207192651115573e+00 9.756733156412618069e-01 1.003622491732438338e+00 1.015857387660330513e+00 1.001435452978761464e+00
1.560780515104697486e+01 9.970692119725128588e-01 1.003041673705693970e+00 1.000380251764239059e+00 1.000141970123349155e+00 9.756693320073206444e-01 1.003563898539976851e+00 1.015854381515930882e+00 1.001487401985949433e+00
1.560812508811060972e+01 9.970171984093492146e-01 1.003076653917387207e+00 1.000366339887502232e+00 1.000219053861708396e+00 9.756644999914744210e-01 1.003559520880549005e+00 1.015818021173234387e+00 1.001463429218190537e+00
1.560843270866893207e+01 9.970412376464221627e-01 1.003017145899329776e+00 1.000373956328263203e+00 1.000171245179796609e+00 9.756615506722596809e-01 1.003577221694633481e+00 1.015816086954795638e+00 1.001409618517873357e+00
1.560881614709703769e+01 9.971149019700409344e-01 1.003045901042540766e+00 1.000360918059108872e+00 1.000175949106186790e+00 9.756466535282919406e-01 1.003545490686363006e+00 1.015780941003899596e+00 1.001515547726426592e+00
1.560934058267492297e+01 9.970564763627332017e-01 1.003147525957428510e+00 1.000344887562194085e+00 1.000106437580522201e+00 9.757601610586700280e-01 1.003563920649547692e+00 1.015901291585643573e+00 1.001471711602094583e+00
1.560984874893046026e+01 9.970494020835261040e-01 1.003085575928333917e+00 1.000259110214700708e+00 1.000155185406448766e+00 9.757312926632785155e-01 1.003524160300821144e+00 1.015858396352216309e+00 1.001420013445755597e+00
1.561069441494595544e+01 9.970924997870795892e-01 1.003045696112905283e+00 1.000374721690155955e+00 1.000170738321666253e+00 9.756988698444062358e-01 1.003521056444279136e+00 1.015778928043380658e+00 1.001455589141343250e+00
1.561180855270075440e+01 9.970933352570976460e-01 1.002990224244110440e+00 1.000325317617768217e+00 1.000170262198730287e+00 9.757204336994076410e-01 1.003568992121211423e+00 1.015765449145257016e+00 1.001402279768846881e+00
1.561283222953066741e+01 9.971127985001445593e-01 1.003007812449421055e+00 1.000309697987367130e+00 1.000186636244668748e+00 9.757666304138018498e-01 1.003564637091585610e+00 1.015786861872800317e+00 1.001432977307449068e+00
1.561481956198992371e+01 9.970850951808427620e-01 1.002995633185384428e+00 1.000329216900532447e+00 1.000199464840492380e+00 9.757765984363553358e-01 1.003561079386343646e+00 1.015702864314385501e+00 1.001466572588867177e+00
1.561656551300501405e+01 9.971032538975039827e-01 1.003046582456671887e+00 1.000296042945855390e+00 1.000124483397507369e+00 9.757873978221671685e-01 1.003533043576827932e+00 1.015645028662681248e+00 1.001395169159806642e+00
1.561922602513195990e+01 9.971438100389273806e-01 1.003035547335642041e+00 1.000331817793129296e+00 1.000224518085008896e+00 9.759080821589078969e-01 1.003462800456633275e+00 1.015719929360668461e+00 1.001504822547916618e+00
1.562271637085978426e+01 9.971326472554780107e-01 1.002991373299800593e+00 1.000296508917102756e+00 1.000165309130919056e+00 9.759146871640483889e-01 1.003554730879705259e+00 1.015561020710598061e+00 1.001420229591406530e+00
1.562654691225950643e+01 9.971215999920918227e-01 1.003014905544219681e+00 1.000327253226967361e+00 1.000197692794160265e+00 9.759817868859710366e-01 1.003469657959681349e+00 1.015496623456867864e+00 1.001423874209768972e+00
1.563119728544348241e+01 9.971640636972257665e-01 1.002996025791621948e+00 1.000237815979921230e+00 1.000145582707707481e+00 9.760484827410607078e-01 1.003458506935554162e+00 1.015401957567405811e+00 1.001392557774283265e+00
1.563735310703136072e+01 9.972336010576120513e-01 1.002941941765269629e+00 1.000260997764966131e+00 1.000095560717219056e+00 9.761505170655840891e-01 1.003470681715502133e+00 1.015293921166265712e+00 1.001399309283066419e+00
1.564515093716905625e+01 9.972249408188512687e-01 1.002976345433791661e+00 1.000216656063504406e+00 1.000174268376833542e+00 9.762700535651829270e-01 1.003342871831646610e+00 1.015143400633122805e+00 1.001349489344382171e+00
1.565416612984735956e+01 9.972822068412768859e-01 1.002971210352133991e+00 1.000237650028121594e+00 1.000157829109309393e+00 9.764416166466665103e-01 1.003327874718492163e+00 1.015014297533757937e+00 1.001307808353966156e+00
1.566566813491917820e+01 9.973121043735666547e-01 1.002887381323783078e+00 1.000205854276398965e+00 1.000183448794584429e+00 9.766142286035432996e-01 1.003324803952338140e+00 1.014781174120105378e+00 1.001303895768501651e+00
1.567982217179853599e+01 9.973816787849347776e-01 1.002852849922625023e+00 1.000208777341230260e+00 1.000182937022270124e+00 9.768558176263563153e-01 1.003233033778386574e+00 1.014557107157232796e+00 1.001322082336428387e+00
1.569632189597611749e+01 9.973733361973970979e-01 1.002826700520627501e+00 1.000240663158603382e+00 1.000190441315872647e+00 9.771396362514153111e-01 1.003164307418288104e+00 1.014290220752449123e+00 1.001236910233231914e+00
1.571603151916653474e+01 9.974303735800944537e-01 1.002813397383838012e+00 1.000166528559274237e+00 1.000222212695533130e+00 9.774724449588445552e-01 1.003098828510430085e+00 1.013971313659200568e+00 1.001241691785410115e+00
1.573917169667308436e+01 9.975988662222272652e-01 1.002759871258016799e+00 1.000168337546170072e+00 1.000209395408116819e+00 9.778136155808005991e-01 1.002982225478286082e+00 1.013580822443194140e+00 1.001098254431930901e+00
1.576764371632943806e+01 9.976197227703198500e-01 1.002653206968303401e+00 1.000099405608231518e+00 1.000241373984858129e+00 9.783236808647498561e-01 1.002931652112542871e+00 1.013211468619072297e+00 1.001080337531820685e+00
1.579933571234450795e+01 9.976851123480428019e-01 1.002525694277343948e+00 1.000127027750753461e+00 1.000186826377355453e+00 9.788337285847844571e-01 1.002820807288953286e+00 1.012749853587122217e+00 1.001164629719667243e+00
1.583755011844533556e+01 9.978903816059326859e-01 1.002499179870459445e+00 1.000062083772141452e+00 1.000243175064372547e+00 9.794562171079808088e-01 1.002754028146869203e+00 1.012247345890914474e+00 1.001016285638287373e+00
1.587982722475942943e+01 9.979715541362996767e-01 1.002350053361937832e+00 9.999861103305893728e-01 1.000203936542357619e+00 9.801220765723790418e-01 1.002638325009536757e+00 1.011696119862576682e+00 1.001015165499711035e+00
1.592655067729011087e+01 9.980648651342121092e-01 1.002282407436280831e+00 1.000058407607064215e+00 1.000199370625549644e+00 9.809034400550213917e-01 1.002519164006587804e+00 1.011200047918484168e+00 1.000975835433469907e+00
1.598211503932346034e+01 9.982248593384748236e-01 1.002187625641811408e+00 9.999598034130815494e-01 1.000198798648145981e+00 9.817066314956868212e-01 1.002316753405998018e+00 1.010489321995830192e+00 1.000885928578471473e+00
1.604200776634963432e+01 9.983174450167704439e-01 1.002045426385355098e+00 9.999428569186146198e-01 1.000219143141991784e+00 9.826213194042257015e-01 1.002186867811387661e+00 1.009856657926087697e+00 1.000781200082108136e+00
1.610814879242741071e+01 9.984780730797646608e-01 1.001923295999141761e+00 9.999317364152935372e-01 1.000218240454632923e+00 9.836356085521282822e-01 1.002014725866470446e+00 1.009251454333902842e+00 1.000721191337071492e+00
1.617930838015914929e+01 9.986633189055791338e-01 1.001761697031926746e+00 9.998527188610791816e-01 1.000161801885563584e+00 9.846400482427559719e-01 1.001879985029671349e+00 1.008523551240185112e+00 1.000702961532659252e+00
1.625535133122162179e+01 9.986944498956665806e-01 1.001684957353094374e+00 9.999257534440539885e-01 1.000182824032837647e+00 9.857596378204682708e-01 1.001725207603300305e+00 1.007876900959265187e+00 1.000571510038220424e+00
1.633786621572155795e+01 9.987907267975865144e-01 1.001525359272890991e+00 9.998087386139868915e-01 1.000120151168249816e+00 9.869021406895378545e-01 1.001577442786961258e+00 1.007142667961959503e+00 1.000534163264723331e+00
1.642713311079677041e+01 9.990145925251060488e-01 1.001361039558704036e+00 9.998853690018688622e-01 1.000123402056280142e+00 9.881471935720017585e-01 1.001382931367833518e+00 1.006476663800466298e+00 1.000507171654954952e+00
1.651367076087397834e+01 9.991415781657463357e-01 1.001240876521551249e+00 9.998436516153593745e-01 1.000114018086677214e+00 9.893193300135667556e-01 1.001234809574914397e+00 1.005808161639574871e+00 1.000444712408257386e+00
1.660322636544685793e+01 9.991939200660041598e-01 1.001005437623266436e+00 9.998710255342542208e-01 1.000176445127768154e+00 9.905177872557787699e-01 1.001163166710205221e+00 1.005141433410933427e+00 1.000421225352470911e+00
1.669128344279953069e+01 9.993158529203873819e-01 1.000969201991226631e+00 9.998811039177646354e-01 1.000075275026629740e+00 9.916308613197573063e-01 1.001013235048753280e+00 1.004413588228900700e+00 1.000279649361491829e+00
1.678391288447284069e+01 9.994097454818926529e-01 1.000843435811828108e+00 9.999019148546808289e-01 1.000090811433185234e+00 9.928571842829569949e-01 1.000837255067227538e+00 1.003795236373512312e+00 1.000298630973186942e+00
1.686095715571611109e+01 9.994886973705386923e-01 1.000739838847167995e+00 9.998954127064819675e-01 1.000096624508585830e+00 9.938547338134172682e-01 1.000704205222660681e+00 1.003265246791187781e+00 1.000257878944553536e+00
1.693852452342383330e+01 9.995736244200517095e-01 1.000567219683156317e+00 9.999441798263899450e-01 1.000072740710364005e+00 9.948480201776657150e-01 1.000534637906345781e+00 1.002756085233713845e+00 1.000182665609024690e+00
1.700665552982225392e+01 9.996644655031521332e-01 1.000455263483256640e+00 9.999425935261895271e-01 1.000046377783733842e+00 9.957288256202698751e-01 1.000485370525009632e+00 1.002299977023890953e+00 1.000186516359483857e+00
1.706318633206431556e+01 9.997160924535730686e-01 1.000435037626698165e+00 9.999509915241135971e-01 1.000058074574637246e+00 9.964255490092898127e-01 1.000396849772989594e+00 1.001855207896234834e+00 1.000141264032880395e+00
1.711631242027733180e+01 9.997718755571243232e-01 1.000330905018834260e+00 9.999550930218602529e-01 1.000055024718202290e+00 9.971254956571055095e-01 1.000352038614917838e+00 1.001532513086456744e+00 1.000131002221634535e+00
1.715558559336413680e+01 9.997994145142785616e-01 1.000277613571110447e+00 9.999743705694494889e-01 1.000056593405622696e+00 9.976190262625685978e-01 1.000254401559212525e+00 1.001256553157536366e+00 1.000111704711673433e+00
1.719310749661210025e+01 9.998502924926140345e-01 1.000191698396536211e+00 9.999478675766440006e-01 9.999972733237021405e-01 9.981071209781431364e-01 1.000216692792596174e+00 1.001021783412861410e+00 1.000107093513321388e+00
1.722260205442314884e+01 9.998757967325849760e-01 1.000181710249891331e+00 9.999874200454268447e-01 1.000037278501443749e+00 9.984825569805366730e-01 1.000179060095963024e+00 1.000811250552225529e+00 1.000053663262021164e+00
1.724666460636026244e+01 9.999165713900132202e-01 1.000144907071458089e+00 9.999842847477238283e-01 1.000012549409501350e+00 9.987828687498503388e-01 1.000132903204595802e+00 1.000637999379891063e+00 1.000038850149893133e+00
1.726406784448781906e+01 9.999069049842814749e-01 1.000117150866205673e+00 9.999695527701686348e-01 1.000027912509209749e+00 9.990106022718394652e-01 1.000103937864742276e+00 1.000522130356424011e+00 1.000051644726633882e+00
1.741599983167669663e+01 1.000069081368717860e+00 9.998918459003972581e-01 9.999951638588693292e-01 9.999948804438336669e-01 1.000969403421999582e+00 9.998801805474224480e-01 9.994798638582442774e-01 9.999374244425276448e-01
1.743344381631311180e+01 1.000079122495699968e+00 9.998769356984544832e-01 1.000018080190159697e+00 9.999561551157472028e-01 1.001195853306493078e+00 9.998606583628426581e-01 9.993508059041813496e-01 9.999820645001623598e-01
1.745708361683544041e+01 1.000111137947978346e+00 9.998275791673122415e-01 1.000030476632889354e+00 9.999833798965543918e-01 1.001514899783434442e+00 9.998202835250602494e-01 9.992143547146767890e-01 9.999345988737977642e-01
1.748438065105732164e+01 1.000131296314041407e+00 9.997918709658665248e-01 1.000066572103177842e+00 9.999860899817089033e-01 1.001857787794705246e+00 9.997790873522028887e-01 9.989994600902240007e-01 9.998823981452513721e-01
1.751725627942760966e+01 1.000168961641073828e+00 9.997292073579091554e-01 1.000027123345502478e+00 9.999607297769947944e-01 1.002293735814661968e+00 9.997466256705686005e-01 9.987719077531954648e-01 9.999178906426184898e-01
1.755417572483618471e+01 1.000237353390752704e+00 9.996648284373377269e-01 1.000102145614414795e+00 9.999784078234188467e-01 1.002757400205184890e+00 9.996420423517249354e-01 9.984924129381398394e-01 9.998222744304845477e-01
1.760118997136576624e+01 1.000229212652808508e+00 9.996127663610114844e-01 1.000067106355665203e+00 9.999679026265049231e-01 1.003403258470961124e+00 9.996074818483678959e-01 9.981719189642485057e-01 9.998639724914267779e-01
1.765701335361505286e+01 1.000339054013525963e+00 9.995415742085780320e-01 1.000099118805830134e+00 9.999569660867257959e-01 1.004161408247262521e+00 9.995425111207352220e-01 9.977921215796837773e-01 9.998324258253523666e-01
1.771383969326109664e+01 1.000459222045271712e+00 9.994179686714386168e-01 1.000122700356356864e+00 9.998700185970434973e-01 1.004934411264530203e+00 9.994967772561602626e-01 9.973973477198249116e-01 9.997963407755325882e-01
1.778230508446804237e+01 1.000438366055281136e+00 9.992939709477218768e-01 1.000084020351241110e+00 9.999184331691618466e-01 1.005842841309680935e+00 9.993592575254526267e-01 9.968322314204849377e-01 9.997136329147401357e-01
1.785216826610718854e+01 1.000540081561161809e+00 9.991656787731171274e-01 1.000139309451526959e+00 9.998808418519380403e-01 1.006811296490318863e+00 9.992276503965739076e-01 9.963128009970022569e-01 9.996722022237567451e-01
1.793257523992757285e+01 1.000638247255379643e+00 9.991130151128913006e-01 1.000134998482680615e+00 9.998595174258776419e-01 1.007950698202671580e+00 9.991072454732159436e-01 9.956735804901464260e-01 9.996272296646291355e-01
1.801283771301329750e+01 1.000696198458908670e+00 9.989438548146609698e-01 1.000170525609381134e+00 9.998362885195972716e-01 1.009117801372021894e+00 9.989984897286806609e-01 9.950409488380600465e-01 9.996112451756407058e-01
1.809606996811957913e+01 1.000817358721842965e+00 9.988035166721889180e-01 1.000245149480095019e+00 9.998624262517598060e-01 1.010365361313916743e+00 9.989037289611236714e-01 9.943808068666715183e-01 9.995153457615245651e-01
1.817983801501326369e+01 1.000927499208206006e+00 9.986920392532090407e-01 1.000283175482359788e+00 9.998063313980668498e-01 1.011631226665696826e+00 9.987399305629716117e-01 9.936493665351366911e-01 9.994642728843272650e-01
1.826128819330642372e+01 1.000957933119238197e+00 9.985473192246278051e-01 1.000307099314904580e+00 9.997369088253963421e-01 1.012875222579897372e+00 9.985741601237272391e-01 9.928680990188480937e-01 9.993917792540991663e-01
1.834287887193512745e+01 1.001103995324676976e+00 9.983360889331310828e-01 1.000295283304221128e+00 9.998489549357449935e-01 1.014217461837173762e+00 9.985056927859730092e-01 9.921658772377703883e-01 9.992707668987276248e-01
1.842024651882032060e+01 1.001230056542859348e+00 9.982626188330522288e-01 1.000400376659386747e+00 9.998207823425051544e-01 1.015455438012986322e+00 9.982839376390264530e-01 9.913466117177256454e-01 9.991317046714963679e-01
1.849431072674934029e+01 1.001216075435986230e+00 9.980678209293444292e-01 1.000418016688374045e+00 9.997749917878915316e-01 1.016760718234359651e+00 9.981980802863363866e-01 9.906433294054339811e-01 9.991147975830203531e-01
1.856532028676673818e+01 1.001399258509312329e+00 9.978954701895994539e-01 1.000453419102438790e+00 9.997707209769972625e-01 1.017974638863043291e+00 9.981033356507892362e-01 9.898384727531110983e-01 9.989703410619379387e-01
1.863014108971368898e+01 1.001445090705819219e+00 9.977450300355380497e-01 1.000503869302185489e+00 9.997745074833079837e-01 1.019175781999323682e+00 9.979465188355589600e-01 9.891623555527121470e-01 9.989294028584174701e-01
1.868975959192362879e+01 1.001534605321427573e+00 9.976844150623556118e-01 1.000509431989265119e+00 9.997530915845089794e-01 1.020296143291702151e+00 9.978708775347011617e-01 9.884622481646450076e-01 9.988758202216151405e-01
1.874639040141918755e+01 1.001662917429115174e+00 9.975246116591977019e-01 1.000526380067639831e+00 9.997908342425290140e-01 1.021394061813178711e+00 9.977040441847762064e-01 9.878268064287641925e-01 9.987722307356663443e-01
1.879496263596770333e+01 1.001719838828572406e+00 9.974237081446959419e-01 1.000543494141907797e+00 9.997922486879561310e-01 1.022329405278167069e+00 9.976568386173330083e-01 9.871752307855137243e-01 9.986914198447344182e-01
1.883924908906521978e+01 1.001805146937409852e+00 9.973152180347615303e-01 1.000554444130705267e+00 9.998276977956577216e-01 1.023256602699814000e+00 9.975904272045308385e-01 9.866658534296235405e-01 9.986491375187538377e-01
1.887785145985196067e+01 1.001833347952548969e+00 9.972765484024930238e-01 1.000557417381345182e+00 9.997187688857702703e-01 1.024025854649137868e+00 9.975241515337047726e-01 9.861108508983660315e-01 9.984881464139456764e-01
1.891224861660737133e+01 1.001885788802599819e+00 9.971740785809742880e-01 1.000654610642210063e+00 9.997597417611783222e-01 1.024779077048782128e+00 9.974087758736961407e-01 9.857106626394289695e-01 9.985161393857509005e-01
1.894095608613170612e+01 1.001957548576073886e+00 9.971395892797331184e-01 1.000626511933591978e+00 9.998192031891861564e-01 1.025383189703337417e+00 9.973843372324051604e-01 9.853014144314096168e-01 9.983824276898867200e-01
1.896486228022162024e+01 1.001882777016416481e+00 9.970141918257584557e-01 1.000623588362477889e+00 9.998266818305965309e-01 1.025906730681565460e+00 9.973133078093108228e-01 9.849750407875703662e-01 9.984159127228313668e-01
1.898503545515067614e+01 1.001990637684811780e+00 9.969711945887338445e-01 1.000685096458596934e+00 9.998204473167024986e-01 1.026363005923560667e+00 9.973447578014704717e-01 9.847155667860303385e-01 9.983754230755592651e-01
1.900234806525142517e+01 1.001936553729099177e+00 9.969229079525910864e-01 1.000668084761564991e+00 9.998100650476100526e-01 1.026746904392009219e+00 9.973019418337329967e-01 9.844660544374663758e-01 9.983137736597509360e-01
