# rg exvol locexvol bias torsionterm hbmm hbms hydrophobicity chargedscinteraction
1.629652681536435921e+01 9.978539168553235417e-01 1.003902314537820306e+00 1.000021116156066814e+00 1.001532196090296090e+00 9.706375729303999833e-01 1.002520780126485267e+00 1.015184846650198036e+00 1.002168315665394882e+00
1.629675386329325804e+01 9.977650783542308943e-01 1.003954153554509343e+00 1.000052687460439182e+00 1.001551066659915890e+00 9.706793099034729533e-01 1.002546500215024228e+00 1.015216355975051554e+00 1.002212471871646748e+00
1.629696092718273803e+01 9.977971443609909841e-01 1.003958482837884247e+00 1.000059459505149739e+00 1.001522570336735196e+00 9.706429996191354714e-01 1.002496990566737134e+00 1.015157025591287177e+00 1.002165411793008110e+00
1.629725892663109121e+01 9.978389599963936041e-01 1.003954614658964406e+00 1.000045771952492224e+00 1.001604751133317261e+00 9.706349117298169737e-01 1.002461619279487959e+00 1.015130590318026327e+00 1.002172147286873871e+00
1.629785673742770769e+01 9.978033607875991251e-01 1.003999790485379684e+00 1.000046613271110996e+00 1.001569251110586478e+00 9.706168201512266336e-01 1.002483632179315354e+00 1.015048702528266400e+00 1.002179653324028807e+00
1.629831797228019497e+01 9.978111358759703675e-01 1.003916071613559335e+00 1.000012372601805088e+00 1.001525911245104261e+00 9.706119558126717894e-01 1.002494758494176352e+00 1.015047491281120928e+00 1.002144799724370650e+00
1.629878644721431868e+01 9.977858321637155248e-01 1.003898324785569951e+00 1.000038910937845138e+00 1.001580002883962761e+00 9.706261563208201659e-01 1.002484892121314530e+00 1.015054151498286483e+00 1.002113283648597086e+00
1.629953521232173941e+01 9.977608914128608397e-01 1.003925341303476770e+00 1.000025227700309216e+00 1.001529156515393426e+00 9.706833166071846541e-01 1.002557177138011291e+00 1.015104950159679831e+00 1.002163351445010342e+00
1.630059641308611162e+01 9.977711432823547222e-01 1.003922485845126333e+00 1.000035745614734406e+00 1.001532895795870903e+00 9.707031599537749855e-01 1.002585506967828888e+00 1.015089114348821209e+00 1.002168071007270678e+00
1.630173676341233602e+01 9.977823035433819321e-01 1.003981126937683044e+00 1.000013663517981932e+00 1.001543382226022239e+00 9.707315281281841957e-01 1.002542294429617398e+00 1.015089908895887572e+00 1.002114133660853668e+00
1.630323937361673003e+01 9.978452398084067809e-01 1.003891964102691770e+00 9.999641595351089762e-01 1.001550114646156953e+00 9.707620586094682924e-01 1.002499977902171935e+00 1.015120945549041753e+00 1.002079041312699648e+00
1.630531300491088942e+01 9.977089750996801509e-01 1.003994751125746987e+00 1.000075342296775638e+00 1.001548584528429320e+00 9.708540002371590649e-01 1.002563273438906499e+00 1.015143276659906668e+00 1.002081510342511805e+00
1.630807373643089164e+01 9.978243089730062243e-01 1.003894192565086163e+00 9.999867267459925380e-01 1.001554339651608228e+00 9.708455908162844095e-01 1.002473462877678134e+00 1.015040902547506896e+00 1.002162008862928166e+00
1.631078020394950556e+01 9.977880853535046057e-01 1.003864767609689901e+00 1.000033033871233101e+00 1.001492063471160598e+00 9.708829222617645360e-01 1.002510432330132595e+00 1.014998785615695009e+00 1.002076728405691064e+00
1.631484944592542874e+01 9.978581148928988842e-01 1.003877459855363918e+00 1.000118755419565186e+00 1.001533331618627898e+00 9.710036450793059215e-01 1.002436660958105019e+00 1.015051341516711059e+00 1.002099845993419613e+00
1.631979307315533489e+01 9.978439898536977104e-01 1.003832144633348467e+00 1.000001753358865431e+00 1.001545298918622873e+00 9.710537234567231391e-01 1.002526208185981371e+00 1.014909996878382348e+00 1.002081424190894188e+00
1.632579612539355907e+01 9.977756896050598012e-01 1.003786267200745375e+00 1.000012910184790771e+00 1.001507469371452519e+00 9.711859297895111265e-01 1.002506454988849605e+00 1.014898299259871850e+00 1.002031825830647094e+00
1.633413696352044653e+01 9.978332532640883379e-01 1.003827812852040591e+00 1.000013867412506530e+00 1.001452475182574631e+00 9.713339650115685453e-01 1.002513685980569225e+00 1.014794422519097683e+00 1.002028549459247131e+00
1.634336783324001985e+01 9.979025487232047187e-01 1.003821166793301689e+00 9.999850138729307059e-01 1.001404211321766491e+00 9.715086803414497707e-01 1.002493809918420409e+00 1.014724284945506039e+00 1.001994993307457893e+00
1.635467231335552185e+01 9.979189256749865233e-01 1.003761887920041174e+00 1.000025384588577815e+00 1.001420343964997794e+00 9.717506571624240364e-01 1.002520893852851369e+00 1.014679208664117205e+00 1.001974039711994280e+00
1.636918937574574073e+01 9.978681620761964410e-01 1.003733499327990497e+00 9.999716057526821800e-01 1.001380205807633539e+00 9.720155880230278989e-01 1.002534127923653928e+00 1.014508353695807497e+00 1.002058526401605087e+00
1.638694400013072539e+01 9.979258003310654823e-01 1.003659121734087334e+00 9.999439496561657315e-01 1.001379768142718785e+00 9.723314753824168211e-01 1.002543700215268840e+00 1.014352487175733675e+00 1.001871971539880946e+00
1.640851324717863946e+01 9.979759315265683828e-01 1.003658151102288176e+00 9.999914864410643922e-01 1.001253682725802729e+00 9.727280423869721915e-01 1.002404441616333575e+00 1.014190176553028788e+00 1.001785887208987980e+00
1.643502687599620771e+01 9.979735697561129548e-01 1.003497220922076938e+00 9.999332591550730287e-01 1.001261606602658283e+00 9.732464733727144157e-01 1.002542375427319499e+00 1.014011520300852842e+00 1.001761140259239014e+00
1.646582905442633660e+01 9.979562324417390329e-01 1.003467551483210762e+00 9.999169396578655444e-01 1.001214123960080471e+00 9.738135236050472487e-01 1.002511300262914240e+00 1.013749923523047602e+00 1.001730311833253895e+00
1.650197119435464543e+01 9.980261075754262023e-01 1.003402612976464159e+00 9.999446644734921730e-01 1.001090774007889372e+00 9.744802750325096685e-01 1.002576353920322516e+00 1.013474209434837903e+00 1.001693289884330262e+00
1.654608108948063716e+01 9.979941330114829867e-01 1.003196882962122505e+00 9.998869255917730570e-01 1.001094021429041359e+00 9.752514480369389727e-01 1.002507998853989779e+00 1.013121492355998576e+00 1.001563266130722996e+00
1.659563582171111662e+01 9.981556097850907694e-01 1.003091152189287127e+00 9.999375640496135365e-01 1.001028253614735686e+00 9.761382906929167991e-01 1.002475756260357675e+00 1.012786537984516899e+00 1.001473823821549036e+00
1.665416961725846079e+01 9.982923574649582577e-01 1.002895365022580254e+00 9.997718270476712021e-01 1.001001091783451979e+00 9.771210051556314946e-01 1.002411491984029901e+00 1.012319995436426812e+00 1.001343258052990404e+00
1.671996564260731333e+01 9.982998033214094402e-01 1.002790978481896023e+00 9.997827922248208043e-01 1.000919425081634451e+00 9.782422083277455549e-01 1.002327339615019408e+00 1.011827862154136115e+00 1.001233262808975066e+00
1.679529407069441760e+01 9.983279529903890115e-01 1.002674373787548312e+00 9.998207373958833966e-01 1.000865717279351585e+00 9.795024167296160211e-01 1.002324658143203484e+00 1.011247857044526466e+00 1.001160596396098779e+00
1.687739070407689823e+01 9.984712243105422491e-01 1.002446397166263603e+00 9.996884864732753506e-01 1.000740055157447683e+00 9.808624436978143901e-01 1.002172039169771711e+00 1.010718496276912237e+00 1.001038477206831923e+00
1.696776526310998889e+01 9.985476501112173775e-01 1.002209763185852864e+00 9.997196936225166697e-01 1.000726038841917021e+00 9.822814010883700320e-01 1.002078475214231990e+00 1.010007013603206882e+00 1.000917229964426225e+00
1.706845283127049129e+01 9.986554650207617456e-01 1.001986833084531403e+00 9.997512697870309939e-01 1.000590903906731111e+00 9.838558007590082477e-01 1.001972065052647132e+00 1.009251476806011238e+00 1.000765935093887560e+00
1.717151012565638624e+01 9.987464010390875169e-01 1.001756346468160253e+00 9.997055056427204267e-01 1.000538757763589803e+00 9.854505781260828323e-01 1.001822317830882270e+00 1.008465968169049098e+00 1.000745434020632985e+00
1.727931958076514718e+01 9.988925528368699513e-01 1.001606678537150019e+00 9.997951687757664629e-01 1.000446519394682765e+00 9.870964143491840481e-01 1.001627878843535768e+00 1.007625086960259431e+00 1.000685793065380746e+00
1.738947872235842240e+01 9.990276396810007231e-01 1.001363560510634576e+00 9.998264147983082495e-01 1.000383216198309277e+00 9.887350974018541683e-01 1.001436753070715557e+00 1.006707720162599351e+00 1.000518635994737782e+00
1.749535536340492214e+01 9.991387577218522331e-01 1.001130142233818354e+00 9.997165494660433804e-01 1.000337360238286788e+00 9.903974477202803772e-01 1.001199599076470159e+00 1.005940353640274676e+00 1.000456536251899786e+00
1.759803322943766091e+01 9.992861123843086446e-01 1.000931297446089552e+00 9.997813540073309246e-01 1.000241259546572170e+00 9.919254700148298909e-01 1.001085643634194611e+00 1.005000714693065955e+00 1.000371919348991279e+00
1.768825174755408014e+01 9.993989031108911902e-01 1.000805971109254067e+00 9.999027944304713644e-01 1.000199376669955953e+00 9.932742804579639539e-01 1.000896523800767657e+00 1.004144657144405262e+00 1.000323104562804044e+00
1.776607175653942505e+01 9.995028166250861101e-01 1.000628671475245035e+00 9.998599260878300310e-01 1.000143310277307407e+00 9.944885504551554956e-01 1.000732355306873433e+00 1.003453276107946657e+00 1.000254023503236889e+00
1.783332794690029033e+01 9.996028754846302267e-01 1.000512775864861759e+00 9.999311379225804819e-01 1.000146788099074424e+00 9.955389396284717307e-01 1.000573308408770679e+00 1.002810603803064637e+00 1.000271401464620347e+00
1.788804404255138891e+01 9.996677252813472858e-01 1.000387918423465194e+00 9.999346204244907721e-01 1.000074119537355699e+00 9.964168061835680934e-01 1.000521185673015623e+00 1.002291799509617443e+00 1.000118302840613538e+00
1.793349802416530991e+01 9.997236100188822139e-01 1.000336832963990563e+00 9.999020851591386982e-01 1.000067529761187846e+00 9.971760290295674789e-01 1.000380046073417795e+00 1.001879388366246237e+00 1.000139876459982924e+00
1.796995613543188597e+01 9.998043776199538879e-01 1.000266851117395550e+00 9.999312512953550947e-01 1.000072689306343188e+00 9.977475145873461182e-01 1.000328966818619048e+00 1.001476171266323156e+00 1.000111217583638190e+00
1.799580381790985939e+01 9.998518655141814815e-01 1.000218701776560692e+00 9.999601791875439849e-01 1.000023941087557766e+00 9.981584100519900193e-01 1.000287911811025277e+00 1.001191138219134302e+00 1.000092890783624622e+00
1.802060979984578282e+01 9.998776748635659350e-01 1.000155986995823421e+00 9.999570948420802852e-01 1.000025654424942179e+00 9.985779782145712824e-01 1.000207331064180583e+00 1.000954371729874115e+00 1.000055038064719737e+00
1.803694162993776473e+01 9.999047143005782567e-01 1.000123375088130651e+00 9.999705075782854280e-01 1.000042829023627178e+00 9.988430993230632549e-01 1.000167337901249898e+00 1.000772763139752053e+00 1.000053412027669175e+00
1.805288826657584167e+01 9.999305878203393894e-01 1.000097914611574268e+00 9.999745674447055865e-01 1.000025764747523915e+00 9.990962978207923451e-01 1.000118797272534943e+00 1.000585422691669724e+00 1.000050436435853340e+00
1.806340842487652054e+01 9.999267144075240088e-01 1.000094619628363102e+00 9.999831433415593551e-01 1.000010129351629917e+00 9.992812096996698257e-01 1.000097733464864636e+00 1.000479480635500185e+00 1.000048384906925270e+00
1.814713125679054073e+01 1.000055214267237425e+00 9.999241256963249391e-01 1.000032765825037639e+00 9.999676818250371468e-01 1.000674862900236217e+00 9.999069649224812117e-01 9.995139860814765687e-01 9.999618316528603446e-01
1.815672539527635720e+01 1.000063978173041157e+00 9.999121708908109696e-01 1.000016479145400261e+00 9.999738083613579631e-01 1.000841167132668907e+00 9.998643522005175033e-01 9.994046912149467943e-01 9.999824212214615260e-01
1.816915836164860565e+01 1.000119213526169393e+00 9.998760276845046757e-01 1.000040588418604548e+00 9.999804221743124888e-01 1.001059827317976492e+00 9.998590686498930458e-01 9.992685957734228630e-01 9.999815548197941162e-01
1.818465276243929196e+01 1.000120225286933007e+00 9.998785997240010603e-01 1.000028905293931070e+00 9.999394435765988076e-01 1.001322501585564240e+00 9.998164154629463063e-01 9.990746173834195165e-01 9.999338775827137926e-01
1.820413095061969244e+01 1.000166473109825871e+00 9.998101172058312391e-01 1.000052768957122362e+00 9.999636831876671517e-01 1.001669040608827999e+00 9.997541082665009071e-01 9.988597516823942701e-01 9.999761690523303326e-01
1.822503422232018266e+01 1.000217816006329974e+00 9.997864949910921784e-01 1.000046944271267169e+00 9.999358669965248136e-01 1.002037932223944772e+00 9.997069936542448687e-01 9.986128036640844474e-01 9.999278885155418184e-01
1.825342164009672885e+01 1.000216545171936700e+00 9.997262967400797340e-01 1.000070659307786602e+00 9.999250460416789776e-01 1.002532338289886749e+00 9.996894278979429060e-01 9.982394382721087034e-01 9.998803086500822612e-01
1.828395599405392602e+01 1.000311582336439020e+00 9.996610517895403447e-01 1.000103125814185256e+00 9.999330839471418653e-01 1.003051254363303446e+00 9.995973730193907780e-01 9.978298850928648545e-01 9.998406863338583639e-01
1.832051089972024371e+01 1.000332972996951231e+00 9.995850697619064196e-01 1.000108200264027136e+00 9.998645203987250873e-01 1.003725981588381444e+00 9.994660147093991087e-01 9.973816750216318860e-01 9.998250620558503110e-01
1.836133989735355954e+01 1.000452860624491791e+00 9.995205932304771501e-01 1.000134087977333053e+00 9.998892211680345810e-01 1.004436591128899270e+00 9.993844750301856816e-01 9.967826260318226606e-01 9.998014025979613528e-01
1.840677266856098981e+01 1.000514513525635696e+00 9.994413663121093361e-01 1.000206411554486419e+00 9.999092160979152766e-01 1.005316910256186969e+00 9.992347679672792804e-01 9.962057066984203457e-01 9.997447208765811721e-01
1.845912794516776501e+01 1.000693116456789156e+00 9.993563089806081212e-01 1.000278225683514766e+00 9.998515781644552458e-01 1.006289121983376278e+00 9.990996725720051597e-01 9.954311549988019703e-01 9.996933003995112088e-01
1.851396619429461055e+01 1.000698204504039790e+00 9.991982898470261887e-01 1.000279728369723120e+00 9.997970960773225890e-01 1.007335058155542917e+00 9.989530384851490474e-01 9.945675524604139506e-01 9.996445141264733714e-01
1.857285705659587194e+01 1.000894101900348776e+00 9.990914939073444190e-01 1.000335303246940200e+00 9.997730731423777328e-01 1.008482296386818966e+00 9.987856792083935620e-01 9.936087013942161983e-01 9.995440223139661073e-01
1.863568279686192497e+01 1.000985462429436534e+00 9.989162345350459660e-01 1.000372488441405139e+00 9.996616009264218672e-01 1.009734867563011562e+00 9.985965602943176478e-01 9.925082399222925345e-01 9.995131994963801780e-01
1.870303656332766806e+01 1.001185987246193676e+00 9.989094840707535283e-01 1.000415688882812848e+00 9.997053777072211211e-01 1.011128464466302779e+00 9.984279760406787885e-01 9.912468147926595252e-01 9.993963021485970932e-01
1.877234593700082499e+01 1.001358781683880483e+00 9.986959062021547595e-01 1.000558513956369744e+00 9.996269009823001150e-01 1.012576945251439264e+00 9.981032209864120208e-01 9.898725122522952224e-01 9.993274599754919940e-01
1.884051463540217952e+01 1.001517940181817945e+00 9.985446901011748588e-01 1.000593559531437471e+00 9.995293522162580491e-01 1.014027745330445596e+00 9.979556464896437440e-01 9.883604728375500192e-01 9.991266047930589256e-01
1.891113185054881640e+01 1.001865206694757537e+00 9.984067260543829647e-01 1.000573160939375761e+00 9.994598734625200764e-01 1.015609793167313590e+00 9.976750151432969282e-01 9.867497343610737159e-01 9.989852539910375473e-01
1.898142766819636051e+01 1.001890222523509344e+00 9.982434889198136263e-01 1.000778204757653445e+00 9.993531467584713113e-01 1.017273127064222571e+00 9.974474178835059934e-01 9.850177301104159344e-01 9.989731404731228004e-01
1.905024881987779395e+01 1.002171953158146334e+00 9.980832232882060895e-01 1.000824024467763529e+00 9.992426624039176808e-01 1.018862364942363374e+00 9.972363251479325896e-01 9.831244394347338211e-01 9.987709462727303311e-01
1.912205999396653766e+01 1.002384447950915636e+00 9.979460348229871602e-01 1.001000218942992515e+00 9.990049817499191409e-01 1.020621369899430642e+00 9.969426442790364495e-01 9.810594598316139114e-01 9.986432676922715190e-01
1.918969579509917978e+01 1.002596029318575610e+00 9.977646598718363791e-01 1.001125716619581496e+00 9.988565249737242357e-01 1.022304460762159861e+00 9.966959661679675175e-01 9.789415499028939482e-01 9.984982940261828421e-01
1.925702014599071177e+01 1.002783446080058649e+00 9.975731817084358966e-01 1.001246924982211350e+00 9.986365930732152840e-01 1.023971297331588204e+00 9.962901251082485476e-01 9.766571738677687353e-01 9.983411042244063616e-01
1.932374771503387478e+01 1.002967815096295290e+00 9.973553965937056454e-01 1.001337433469361438e+00 9.984008573855697177e-01 1.025705041360069236e+00 9.961083575635975018e-01 9.742508668670504246e-01 9.981903112924979116e-01
1.938668232331142249e+01 1.003232559625260478e+00 9.972520209247316414e-01 1.001448188644346704e+00 9.980212071509244609e-01 1.027415409362449461e+00 9.958683855032718357e-01 9.718981851347727741e-01 9.980673487043548731e-01
1.944659435238656897e+01 1.003332920832741726e+00 9.969952621937564485e-01 1.001585791453145635e+00 9.977078707639221999e-01 1.029091753954318511e+00 9.955341968139115316e-01 9.695589184332253918e-01 9.979011844032081857e-01
1.950564801575303875e+01 1.003626757523943036e+00 9.966646626498301131e-01 1.001730433814284948e+00 9.972978941738745995e-01 1.030796242231998949e+00 9.952982117998103728e-01 9.671732738371388027e-01 9.977208530192407387e-01
1.955914065207160846e+01 1.003874040720608374e+00 9.965577159066227875e-01 1.001858180053829983e+00 9.968570121518505189e-01 1.032157247717528037e+00 9.950004854674963095e-01 9.647029512615228342e-01 9.976793497685725320e-01
1.960909764033101865e+01 1.003920077187907323e+00 9.962877657438138357e-01 1.001959037169155575e+00 9.964075650716008870e-01 1.033672355108135932e+00 9.947472651130653265e-01 9.625155232729696309e-01 9.975234694530741297e-01
1.965506099470201917e+01 1.004152851820147685e+00 9.960343517265035640e-01 1.002010862257213031e+00 9.959415414054517690e-01 1.034958283656170153e+00 9.945200792633761555e-01 9.603350380749876569e-01 9.974279338479851154e-01
1.969638138904440439e+01 1.004259614767579301e+00 9.958973076773269817e-01 1.002127304391365215e+00 9.954550537651918329e-01 1.036183706209270028e+00 9.943267123961421206e-01 9.583562265876753861e-01 9.973073233659857095e-01
1.973295425597537900e+01 1.004355161188840606e+00 9.956893335301242320e-01 1.002194129703120717e+00 9.950423164915721541e-01 1.037268310000124316e+00 9.940594719510044142e-01 9.565636564633781536e-01 9.972554571790643863e-01
1.976394650843798928e+01 1.004395233242046048e+00 9.955141129504871955e-01 1.002319657103641681e+00 9.946378605215681068e-01 1.038319288855706901e+00 9.939129063982474754e-01 9.551100249011716947e-01 9.972403300117600455e-01
1.979100347799765558e+01 1.004515367417887717e+00 9.953226784685165196e-01 1.002392687560068163e+00 9.941964716209241715e-01 1.039088088540652599e+00 9.938593050241859572e-01 9.537041337427262233e-01 9.970985120168345262e-01
1.981399765381934230e+01 1.004562267685640720e+00 9.952480130214718113e-01 1.002403017994192513e+00 9.938724777410120614e-01 1.039841908863858855e+00 9.936749893857750315e-01 9.525625784154768683e-01 9.970771370761528640e-01
1.983344568763266125e+01 1.004643330572518201e+00 9.951478304206493597e-01 1.002451158678863585e+00 9.936026645184486972e-01 1.040422556955550970e+00 9.936279329568067364e-01 9.515285519383922530e-01 9.970667557613509535e-01
1.984918065626414574e+01 1.004723817820527110e+00 9.949648691387511512e-01 1.002488372934356775e+00 9.932468569015289184e-01 1.040895266267041208e+00 9.934559327984545662e-01 9.507376707482372291e-01 9.969737626912040795e-01
1.986259938788904122e+01 1.004659641247588997e+00 9.949370005594422306e-01 1.002539357785879659e+00 9.931440209109575479e-01 1.041344043458327429e+00 9.934504127757884939e-01 9.500193675589309050e-01 9.969698690103501182e-01
1.987333136010665413e+01 1.004714069488294115e+00 9.948777598663254285e-01 1.002577705203489877e+00 9.929483383897212967e-01 1.041666676689919413e+00 9.933508037453822048e-01 9.494560353219110294e-01 9.968998708626191085e-01
1.988193639843091987e+01 1.004744670927883776e+00 9.948256224796081515e-01 1.002606361394200896e+00 9.927621289393486759e-01 1.041968582455528702e+00 9.933237643319570154e-01 9.490309418526243768e-01 9.968858562727798134e-01
1.988898268683258053e+01 1.004740971670219363e+00 9.947462324049753946e-01 1.002628019194522935e+00 9.926563324582775572e-01 1.042189277259061964e+00 9.932747573028617438e-01 9.486560406584665373e-01 9.968909927323439391e-01
1.989463225100521981e+01 1.004769970446414584e+00 9.947728720930725244e-01 1.002652947807618489e+00 9.925572314658812623e-01 1.042490217157650223e+00 9.932946475146929854e-01 9.484459032527647881e-01 9.968692459433329267e-01
1.989937835088465334e+01 1.004803198153153998e+00 9.947886242441248417e-01 1.002615457301586410e+00 9.925244200405649586e-01 1.042462976870206726e+00 9.932466469410847765e-01 9.480375499975033371e-01 9.968718166728542940e-01
1.990300909125716444e+01 1.004832324736328442e+00 9.947056669447047472e-01 1.002581371282889711e+00 9.924172739370624718e-01 1.042634356964050157e+00 9.932520069597617907e-01 9.478959455782122179e-01 9.969113821950550403e-01
1.990593686946066043e+01 1.004833796705340454e+00 9.947039262230934487e-01 1.002622784390607702e+00 9.924227414621444865e-01 1.042719034875786432e+00 9.931724967065704845e-01 9.477344383152179752e-01 9.968690252141232389e-01
1.990813385952328218e+01 1.004834162425649158e+00 9.946746149079626065e-01 1.002662426357041614e+00 9.923094435092832954e-01 1.042588534007790280e+00 9.931977703323313644e-01 9.474664203307344712e-01 9.967960620393863103e-01
1.991011014069986729e+01 1.004895484619802382e+00 9.946659837710738472e-01 1.002654674749778874e+00 9.922764617555526190e-01 1.042742799228553396e+00 9.931797596414408957e-01 9.474372534603061613e-01 9.968416444306060775e-01
1.991152030722653521e+01 1.004890695624976793e+00 9.946820186909588468e-01 1.002652787454339611e+00 9.922217979414570399e-01 1.042920928327947028e+00 9.931463136811722325e-01 9.474743910795568880e-01 9.968430252616993226e-01
1.991270685070229263e+01 1.004878720879482046e+00 9.946171906210137248e-01 1.002697413300404961e+00 9.921304057087712014e-01 1.043062679462186448e+00 9.931777838300082095e-01 9.475056933804228976e-01 9.968736189182745289e-01
