# rg exvol locexvol bias torsionterm hbmm hbms hydrophobicity chargedscinteraction
2.015976410766826632e+01 9.997628972901605460e-01 9.997991631995482020e-01 9.998702521892629536e-01 1.000031622526679875e+00 1.001112157533381675e+00 1.000085409017039684e+00 1.001192786130885803e+00 1.000153125038119040e+00
2.016902195573456424e+01 9.998051541737439374e-01 9.998372208023430519e-01 9.999211781477996830e-01 1.000028102587607881e+00 1.000870704711046777e+00 1.000060798093535652e+00 1.000953971764759309e+00 1.000132484215379147e+00
2.017535319121479986e+01 9.998447207086870181e-01 9.998684476571266799e-01 9.999361860463490403e-01 1.000027896614274825e+00 1.000715536263051320e+00 1.000044164140664993e+00 1.000784094577490402e+00 1.000106506211931201e+00
2.018205418893710146e+01 9.998717010081792367e-01 9.998762285581772602e-01 9.999379029328678836e-01 9.999884296887827650e-01 1.000532328620018951e+00 1.000034837223456208e+00 1.000612273029087396e+00 1.000082106479657895e+00
2.018693724808534640e+01 9.999188589259043747e-01 9.999122276688041655e-01 9.999514768391104536e-01 1.000010428541235008e+00 1.000430730995069961e+00 1.000048475807114867e+00 1.000467639332196956e+00 1.000062905137972358e+00
2.019047617243144188e+01 9.999185354121051805e-01 9.999232002312901102e-01 9.999702697807185681e-01 1.000001287057378230e+00 1.000334149648444582e+00 1.000025724372576974e+00 1.000378567478061642e+00 1.000039426083092486e+00
2.021828918807328179e+01 1.000057471019335065e+00 1.000063009304652528e+00 1.000042678101605853e+00 9.999846454693633868e-01 9.996432080560062605e-01 9.999833781708846736e-01 9.996212615154866921e-01 9.999543349808249770e-01
2.022211474265735376e+01 1.000105930097323403e+00 1.000094086940044313e+00 1.000044672184749128e+00 9.999899681174517774e-01 9.995478195364058127e-01 9.999805703882496122e-01 9.995237150269600246e-01 9.999443829741805345e-01
2.022650671519358667e+01 1.000145866355496072e+00 1.000105915673505708e+00 1.000050968645441962e+00 9.999904003669650709e-01 9.994465590721535175e-01 9.999603304630219069e-01 9.993968344812058646e-01 9.999422724338978830e-01
2.023175299153131945e+01 1.000146434475503998e+00 1.000135530613127655e+00 1.000087758019032380e+00 1.000013499625218572e+00 9.993094690183311757e-01 9.999593643705783075e-01 9.992571654099750011e-01 9.999119668359406354e-01
2.023872736419196627e+01 1.000193398318119709e+00 1.000175397480724371e+00 1.000077490435395955e+00 9.999850823532421273e-01 9.991386076543877781e-01 9.999371275740820408e-01 9.990682271357658184e-01 9.998686589063539021e-01
2.024775262348229887e+01 1.000250974197858023e+00 1.000238624327682846e+00 1.000073424562331947e+00 1.000028461475555019e+00 9.988996428250248583e-01 9.998859635411432301e-01 9.988326159994779241e-01 9.998783255191334707e-01
2.025897161104532884e+01 1.000308095984130841e+00 1.000289511544503629e+00 1.000128697009377010e+00 9.999612787082039489e-01 9.986360674093632817e-01 9.998788112760045310e-01 9.985100164594422623e-01 9.998464002981868326e-01
2.027271247961398259e+01 1.000388060624630038e+00 1.000340370250815347e+00 1.000157687265041506e+00 9.999733161192994046e-01 9.983002311791658867e-01 9.999101464852495624e-01 9.981223855679638435e-01 9.997660888453425709e-01
2.029055152232592363e+01 1.000454953467364572e+00 1.000420406348206726e+00 1.000207955122603742e+00 9.999189533948729114e-01 9.978556925896856500e-01 9.998101774973384703e-01 9.976255263481959012e-01 9.997054905646369782e-01
2.031013524172571394e+01 1.000613869354064489e+00 1.000521052826447654e+00 1.000268386372330731e+00 9.999427978361326019e-01 9.973241876588756494e-01 9.998221276452596840e-01 9.971239661303232804e-01 9.996604081968979427e-01
2.033842999165263521e+01 1.000684264814811986e+00 1.000618795408915407e+00 1.000297101510861264e+00 9.998331211450539602e-01 9.965291946112988519e-01 9.996589867722549538e-01 9.963852838831460668e-01 9.996039240801433134e-01
2.036833582152547351e+01 1.000936400612141952e+00 1.000844264447256382e+00 1.000390276772185949e+00 9.999294905502058572e-01 9.958592588707315674e-01 9.997144593852701489e-01 9.954945889059517716e-01 9.994520736253553750e-01
2.040619409846846111e+01 1.001162407615721506e+00 1.001044811182985050e+00 1.000458177791973213e+00 9.998438503938309463e-01 9.948815045461221196e-01 9.995854499543410654e-01 9.944575733834921660e-01 9.992246983069732469e-01
2.045141748923073521e+01 1.001418587206155175e+00 1.001311684221101173e+00 1.000595037449249158e+00 9.997868596865394641e-01 9.936449002277680798e-01 9.995862767379677383e-01 9.932447125484338279e-01 9.990493175281367488e-01
2.050111172324525555e+01 1.001713121856028010e+00 1.001579612362912819e+00 1.000710458324687302e+00 9.997140332785795502e-01 9.923526980440151579e-01 9.994476818658470929e-01 9.918278262146712487e-01 9.988503956701950681e-01
2.056090479911707902e+01 1.002092743516364459e+00 1.001913926135962640e+00 1.000899531034544099e+00 9.996629824156120225e-01 9.907396497454074025e-01 9.993926536295671958e-01 9.901403750328120479e-01 9.986195757110023496e-01
2.062792927673531196e+01 1.002581882584543616e+00 1.002322235142944606e+00 1.001082532432698180e+00 9.996152709267125402e-01 9.888653080133286144e-01 9.991802106207712253e-01 9.882905981504144233e-01 9.983231819493896264e-01
2.070265616564794087e+01 1.003042249056345536e+00 1.002801748135949467e+00 1.001285289044686611e+00 9.994686980028940626e-01 9.867595331838574513e-01 9.990446245348281185e-01 9.861570754173243358e-01 9.979747443520429195e-01
2.078263511946375885e+01 1.003639367390787296e+00 1.003113217218281061e+00 1.001601631716742880e+00 9.994343939802994292e-01 9.843840076282410756e-01 9.988700516049948686e-01 9.838911623040733634e-01 9.976031700128153989e-01
2.086916609156278568e+01 1.004239226591447043e+00 1.003812015939339997e+00 1.001892879685165827e+00 9.992288775494472253e-01 9.818998739530222508e-01 9.987838434233479168e-01 9.812993313854702082e-01 9.972144414383445898e-01
2.096095676655496831e+01 1.004934869022557464e+00 1.004343041062050634e+00 1.002141159934708092e+00 9.990109506827012931e-01 9.790521443867787887e-01 9.984904023981568955e-01 9.786103067013477430e-01 9.967257786351984006e-01
2.105534971846324765e+01 1.005683472550896074e+00 1.004998563456208638e+00 1.002446618374825515e+00 9.988204087635553785e-01 9.762161101539925667e-01 9.982604159735752880e-01 9.756276927322711234e-01 9.962009449693851604e-01
2.115188425075814038e+01 1.006579458393224158e+00 1.005664083399934405e+00 1.002838238100766111e+00 9.985383556856841647e-01 9.731402766608558963e-01 9.980362822387441879e-01 9.726069642319594699e-01 9.956753388501784485e-01
2.124774749078034120e+01 1.007404537767838892e+00 1.006296582397940176e+00 1.003213607078371483e+00 9.982121939618437967e-01 9.699622910780822949e-01 9.977803547025413389e-01 9.695208762810105796e-01 9.951056212696911540e-01
2.134338205230205077e+01 1.008392761232949519e+00 1.006997687531324015e+00 1.003564746323993395e+00 9.978928518500440603e-01 9.667978001139252431e-01 9.976982566637800920e-01 9.662609355476670103e-01 9.945435164043806564e-01
2.143434542630347650e+01 1.009333521854249849e+00 1.007656383935158662e+00 1.003971134796927567e+00 9.974902022707181626e-01 9.636121774557837583e-01 9.974488695527007343e-01 9.631653122914224374e-01 9.938612513776379220e-01
2.152268055612781694e+01 1.010311096106307760e+00 1.008280405670106461e+00 1.004294058394394007e+00 9.970902587270069617e-01 9.604491829369123934e-01 9.973253016833416584e-01 9.599900330104147450e-01 9.932860457621384143e-01
2.160580125733521584e+01 1.011314482794388958e+00 1.008905409363618944e+00 1.004774344394594454e+00 9.966299666019804437e-01 9.574204720169894323e-01 9.971150951234508675e-01 9.568966928739094380e-01 9.927522939966852977e-01
2.168420951806943719e+01 1.012370359346396409e+00 1.009421768493786953e+00 1.005155795746469183e+00 9.961078613995805187e-01 9.545573620874736598e-01 9.970442231802192357e-01 9.537931003894024595e-01 9.921711895316526197e-01
2.175585897442061523e+01 1.013328392022355917e+00 1.009819404841427737e+00 1.005486415388952004e+00 9.955914334537037114e-01 9.517633148671558185e-01 9.969043323793278510e-01 9.509300258721917753e-01 9.916337583566391389e-01
2.182124865195712360e+01 1.014277647722771958e+00 1.010191783826642542e+00 1.005762975373665657e+00 9.950411192583967779e-01 9.491425448636258144e-01 9.968488226579333977e-01 9.482343932093487693e-01 9.911474902369872275e-01
2.188040748091316701e+01 1.015217574986785554e+00 1.010554916799916381e+00 1.006164585202727224e+00 9.945410907354630403e-01 9.467646571058077054e-01 9.967889615676825965e-01 9.456989703430587202e-01 9.906794953624322719e-01
2.193353804678610075e+01 1.016042277755158540e+00 1.010812573751241450e+00 1.006439680359120903e+00 9.940285946911613379e-01 9.446732850361694300e-01 9.968313095162262272e-01 9.432180153833196190e-01 9.902629885987224156e-01
2.198013339011015788e+01 1.016902232017363072e+00 1.010908876472775830e+00 1.006634161430532526e+00 9.935070277545279271e-01 9.426829403701961763e-01 9.968293522940949725e-01 9.411001834584915571e-01 9.899211628027315690e-01
2.202092329250506353e+01 1.017526778901998163e+00 1.011060692143820994e+00 1.006810854023503676e+00 9.929523833743089112e-01 9.409694997544928441e-01 9.968555332853169526e-01 9.391214117700201758e-01 9.895900213340985685e-01
2.205568944714066149e+01 1.018138489858637197e+00 1.011207444888270857e+00 1.007011855402460743e+00 9.925236704165338875e-01 9.395366207141402359e-01 9.968765905591436827e-01 9.373704644090640192e-01 9.892839690091960181e-01
2.208556589591700359e+01 1.018811651629856652e+00 1.011195636310577184e+00 1.007146627875374234e+00 9.921678317273749936e-01 9.382235109353979086e-01 9.969185456426163938e-01 9.358896099193177998e-01 9.891061398801097582e-01
2.211061415572136113e+01 1.019309234262942176e+00 1.011179794479415861e+00 1.007295843518843714e+00 9.917096747726255046e-01 9.370055074579231036e-01 9.970721472446237854e-01 9.347296038338896995e-01 9.889044129026993701e-01
2.213234670700641971e+01 1.019781310372865457e+00 1.011181073130452024e+00 1.007415439517064693e+00 9.914343701892672778e-01 9.360475805625214640e-01 9.970553959133149347e-01 9.336193827443668436e-01 9.886380575504630785e-01
2.214967596878683409e+01 1.020125080077167734e+00 1.011204950060968111e+00 1.007489496851313948e+00 9.911728456733948089e-01 9.353352971584700803e-01 9.970103589075912653e-01 9.326354521747165505e-01 9.885874737761186637e-01
2.216430820538829138e+01 1.020516453048533112e+00 1.011167222887883188e+00 1.007531156982645726e+00 9.908484517034285011e-01 9.346606186212289558e-01 9.970298635160644851e-01 9.319106376652624979e-01 9.884259296788859839e-01
2.217616276316119439e+01 1.020740152752411367e+00 1.011190418332325480e+00 1.007643524906702392e+00 9.906842263088690981e-01 9.340966563577852710e-01 9.971941423796053527e-01 9.312919109179671473e-01 9.883474795902391641e-01
2.218592779033661699e+01 1.020824344277225126e+00 1.011187196719980808e+00 1.007696866488775544e+00 9.904838337958301597e-01 9.337149070534005446e-01 9.971661911359414043e-01 9.306738177546087787e-01 9.882827622344854124e-01
2.219373097650246862e+01 1.021144175569228540e+00 1.011067781349870742e+00 1.007784145731335901e+00 9.903957336818796087e-01 9.332567608368144141e-01 9.970836716968396463e-01 9.303761354283011098e-01 9.882362527550926368e-01
2.219991059599004757e+01 1.021383013943763407e+00 1.011240285105414527e+00 1.007847424515791790e+00 9.902273468715456772e-01 9.330931362182601774e-01 9.971711100725471066e-01 9.300028422180554033e-01 9.881369487369997540e-01
2.220504930958228229e+01 1.021187516632077186e+00 1.011252556076792208e+00 1.007728563370308805e+00 9.901919694129019955e-01 9.327103838685987247e-01 9.971848867680508377e-01 9.297488214881062252e-01 9.880910064850607633e-01
2.220902956745102586e+01 1.021444560875834462e+00 1.011128856853413582e+00 1.007654500518126328e+00 9.899757812461444928e-01 9.325309791489122535e-01 9.972573401949705874e-01 9.295610529252817944e-01 9.880941947333660158e-01
2.221231918159082497e+01 1.021494788422801392e+00 1.011106366703966586e+00 1.007792953896238242e+00 9.900258287953442871e-01 9.324361059223881254e-01 9.972878231144894912e-01 9.293100614061569065e-01 9.880897002298314469e-01
2.221480098741778519e+01 1.021542151359353667e+00 1.011106970971582530e+00 1.007867893232009315e+00 9.900620843408698413e-01 9.323028403648582207e-01 9.971909552568414270e-01 9.291921881488531820e-01 9.880514383553028468e-01
2.221680997302584260e+01 1.021580257587151763e+00 1.011051336429104719e+00 1.007797376007015133e+00 9.899525247006852879e-01 9.322432655337795637e-01 9.973458737079704539e-01 9.290432498590233124e-01 9.879866916763395679e-01
