# rg exvol locexvol bias torsionterm hbmm hbms hydrophobicity chargedscinteraction
-1.397806650313690113e+00 9.932307456552394997e-01 9.955647195283284789e-01 9.977203813273546329e-01 9.993623488712639613e-01 1.023103940048017968e+00 1.002871346845954248e+00 1.036292180080282677e+00 1.003704740022887565e+00
-1.292418435438751345e+00 9.937108763115927168e-01 9.957740054144186281e-01 9.978740830547023766e-01 9.994063754741260297e-01 1.020991337189690817e+00 1.002769775273432362e+00 1.033940406182950911e+00 1.003503845625483892e+00
-1.177981651323083412e+00 9.941897321842576574e-01 9.960742109488596174e-01 9.979453024052722387e-01 9.994605987206880426e-01 1.019024457095354386e+00 1.002673196735566874e+00 1.031154535469373190e+00 1.003282213047981264e+00
-1.056686442198010667e+00 9.948359641224133743e-01 9.963193865903815505e-01 9.981787691980990029e-01 9.995125961470898712e-01 1.017064822708480865e+00 1.002518810763959101e+00 1.028137817583888669e+00 1.002983048229365348e+00
-9.331651168115158157e-01 9.953822664956377686e-01 9.966227938011489318e-01 9.983112412211656572e-01 9.994990842914011075e-01 1.015169936673100182e+00 1.002276271835483623e+00 1.024952266114243837e+00 1.002737843794024197e+00
-8.101942123420684538e-01 9.959732396562572809e-01 9.969881726750808859e-01 9.984927412829416316e-01 9.995928784116561161e-01 1.013297503417312617e+00 1.002141263834944507e+00 1.021750667115478794e+00 1.002445687560498566e+00
-6.936499954862860307e-01 9.965865331204831756e-01 9.972438654056212659e-01 9.987103400499165451e-01 9.996865141339963401e-01 1.011464893992030989e+00 1.001755041350407716e+00 1.018734189479734598e+00 1.002163603906157441e+00
-5.828247943917794771e-01 9.970754632726566147e-01 9.976541488578217765e-01 9.988207205210890560e-01 9.996794043216881143e-01 1.009846008657622196e+00 1.001578877183297855e+00 1.015730679341011022e+00 1.001820772229150780e+00
-4.843015392070704195e-01 9.975552825731105466e-01 9.979298999634325096e-01 9.990835266016868665e-01 9.997653425533729044e-01 1.008272290283134698e+00 1.001402954956439384e+00 1.013108330375148025e+00 1.001540703133373178e+00
-3.989531769709628861e-01 9.980117220332502814e-01 9.982929747817848032e-01 9.992356296349940159e-01 9.998225258648856251e-01 1.006928278941076949e+00 1.001192544836911669e+00 1.010811867151577337e+00 1.001324692890654067e+00
-3.261329940498676194e-01 9.983350939123092349e-01 9.985262324447121696e-01 9.993092445211342323e-01 9.997877466836305738e-01 1.005741599793076091e+00 1.000994406345979693e+00 1.008827791220880510e+00 1.001079498810826474e+00
-2.628316311365921365e-01 9.986857148034024023e-01 9.988210532713971412e-01 9.994395411029359799e-01 9.999136940867687784e-01 1.004659539241175015e+00 1.000783990271250534e+00 1.007152917468541187e+00 1.000866035494301975e+00
-2.128461504444665309e-01 9.989082741197787829e-01 9.990199935534547215e-01 9.995576326517243704e-01 9.998513372091061280e-01 1.003850319065726859e+00 1.000615505251902571e+00 1.005764064737558083e+00 1.000721293791202005e+00
-1.698268444575461444e-01 9.990851369563268358e-01 9.991900701982192601e-01 9.996525511413278942e-01 9.999285375652038343e-01 1.003087003967729984e+00 1.000578242339890345e+00 1.004591502973584127e+00 1.000568025208372624e+00
-1.355428298992009672e-01 9.992858096054378914e-01 9.993904965212279112e-01 9.997240639498465864e-01 9.999122565234905835e-01 1.002449665652622723e+00 1.000442044020044996e+00 1.003699321447093951e+00 1.000459043333770115e+00
-1.081694549696869956e-01 9.994260270904643528e-01 9.994509522566439319e-01 9.997513283706404019e-01 9.999846654240180932e-01 1.001965599602157031e+00 1.000359186808824852e+00 1.002938689564418118e+00 1.000386110538924900e+00
-8.621853896507047921e-02 9.996117360972650578e-01 9.995642687413928140e-01 9.998292597938083226e-01 9.999695723780777090e-01 1.001569446125535334e+00 1.000280802372667699e+00 1.002363992420888028e+00 1.000296283060098324e+00
-6.857091495936629144e-02 9.996393019262126423e-01 9.996822424005424867e-01 9.998829715626084136e-01 9.999932031408367283e-01 1.001247584122830325e+00 1.000277026228176824e+00 1.001875111470174939e+00 1.000239300101217976e+00
-5.513344800955977121e-02 9.997044697750963049e-01 9.997410141480234103e-01 9.998989197850507438e-01 9.999876682065921285e-01 1.001034880471802779e+00 1.000175291202631822e+00 1.001490981188530860e+00 1.000198562458623819e+00
-4.241882371043814715e-02 9.997855677003585351e-01 9.997934784643889294e-01 9.999309737857313696e-01 9.999526525409669908e-01 1.000777027923323903e+00 1.000143346718869397e+00 1.001163028691359536e+00 1.000144912531750085e+00
-3.396385355198816569e-02 9.998382656404942725e-01 9.998525532772883917e-01 9.999041500902208224e-01 9.999815107632143985e-01 1.000639189804686247e+00 1.000119999377321767e+00 1.000919946335652178e+00 1.000134805780443781e+00
-2.681318819002598275e-02 9.998781111666028565e-01 9.998541294192434536e-01 9.999619358701823391e-01 1.000006749976980913e+00 1.000488849804940461e+00 1.000090977806664228e+00 1.000737633353467437e+00 1.000103295515086366e+00
