# rg exvol locexvol bias torsionterm hbmm hbms hydrophobicity chargedscinteraction
1.721879297714847468e+01 9.988133348576746506e-01 1.000084167764572207e+00 9.995766067463954796e-01 1.000274821549898441e+00 9.992443424875557811e-01 1.000549096220977763e+00 1.006977693217530057e+00 1.000610031522606747e+00
1.725507460926585068e+01 9.990275840787299355e-01 1.000067048877322229e+00 9.996158204852194640e-01 1.000204836149017451e+00 9.994001124549360959e-01 1.000463311332596028e+00 1.005722249540599078e+00 1.000484604105608355e+00
1.728717042765276801e+01 9.992224044146305051e-01 1.000068942682288853e+00 9.996934789032273505e-01 1.000190787291706407e+00 9.994782479146984144e-01 1.000422556324366052e+00 1.004607153246905193e+00 1.000423575519102215e+00
1.731293848100772337e+01 9.994267294571355098e-01 1.000004282509575848e+00 9.997741723061553953e-01 1.000147038630163188e+00 9.995637851426895093e-01 1.000294963453970176e+00 1.003744119828516190e+00 1.000303779317662789e+00
1.733498603529511328e+01 9.994704344724503198e-01 1.000034382487033024e+00 9.998103197995150682e-01 1.000138528265865467e+00 9.996375193679898352e-01 1.000265372840719369e+00 1.002974889084341736e+00 1.000225021409943293e+00
1.735207737983991194e+01 9.996344933020628876e-01 1.000041686254573126e+00 9.998472364101718135e-01 1.000067496710820736e+00 9.996845715259603526e-01 1.000164971984427664e+00 1.002407717514984586e+00 1.000192197486375445e+00
1.736658592716354477e+01 9.996861166388744113e-01 1.000019447815041929e+00 9.998526847641672211e-01 1.000089958597281781e+00 9.997413354384668827e-01 1.000162153406346954e+00 1.001906436480003437e+00 1.000135001291643233e+00
1.737852347711559631e+01 9.997429757673534922e-01 9.999908834411130876e-01 9.999074575439557133e-01 1.000066654765406682e+00 9.998136717056805844e-01 1.000135850860536024e+00 1.001505122839371875e+00 1.000112716165142412e+00
1.738746083308275558e+01 9.998169770334532913e-01 1.000006040461124623e+00 9.999520556937586679e-01 1.000048466647385448e+00 9.998316946175640485e-01 1.000072725783100358e+00 1.001209639651548411e+00 1.000092033260724378e+00
1.739457706266926706e+01 9.998380095064323125e-01 1.000013836803404166e+00 9.999453385291252605e-01 1.000020117883304138e+00 9.999021301104595860e-01 1.000092172892591114e+00 1.000969342020701092e+00 1.000055345866686096e+00
1.740074434931284486e+01 9.998797055795460853e-01 1.000000919118605003e+00 9.999812751302245006e-01 1.000040178743889063e+00 9.999175545490480710e-01 1.000059317949664628e+00 1.000760712457650303e+00 1.000069447743181517e+00
1.740533738113406059e+01 9.999133655101903884e-01 1.000013952707510256e+00 9.999390480104981549e-01 1.000029758524442869e+00 9.999174338084872993e-01 1.000055199487476898e+00 1.000604080441750865e+00 1.000021704366883313e+00
1.740909655235980580e+01 9.999324704038896616e-01 1.000000862451091432e+00 9.999743875784767866e-01 1.000034541542183408e+00 9.999483982573847962e-01 1.000022094149445095e+00 1.000478196880883353e+00 1.000063294643692702e+00
1.743751121706606710e+01 1.000086111779682208e+00 9.999849169472785348e-01 1.000039569188406974e+00 9.999739244807899219e-01 1.000046276526404210e+00 9.999726789620606571e-01 9.995241140169475180e-01 9.999433982153284051e-01
1.744143309112461893e+01 1.000098447674342417e+00 9.999905157159929558e-01 1.000041942968847408e+00 9.999908815693190345e-01 1.000059991134013559e+00 9.999565623208689358e-01 9.993891872090969741e-01 9.999425341448472393e-01
1.744618500469000111e+01 1.000125107202264996e+00 9.999815823843253293e-01 1.000052721834933767e+00 9.999782953816360731e-01 1.000072837785871860e+00 9.999198789784530250e-01 9.992308467973567421e-01 9.999387825943214514e-01
1.745172960005967155e+01 1.000146587841884482e+00 9.999902910414891766e-01 1.000062284173052873e+00 9.999563848951491529e-01 1.000131166584016906e+00 9.999383112762040282e-01 9.990453304248272381e-01 9.999315299501172483e-01
1.746034267278003682e+01 1.000232663696557278e+00 9.999917769579635962e-01 1.000076623457184954e+00 9.999575303074179633e-01 1.000145349258999561e+00 9.998978199272614553e-01 9.987633101490320797e-01 9.998878803803152859e-01
1.746872927468082892e+01 1.000238322755861109e+00 9.999642606911601783e-01 1.000132318286714561e+00 9.999503591858707185e-01 1.000179466664076422e+00 9.998729242725219457e-01 9.984793421128952406e-01 9.998651143701160482e-01
1.748207700433951572e+01 1.000328062977725363e+00 9.999891319797753475e-01 1.000107387733334185e+00 9.999300911285080584e-01 1.000257013773739434e+00 9.998174745414528664e-01 9.980383460525044104e-01 9.998212444343576033e-01
1.749578596569381261e+01 1.000402335613644000e+00 9.999862989808514513e-01 1.000158535154173078e+00 9.999022942233427580e-01 1.000332149656365743e+00 9.997905279951176949e-01 9.975826445119266861e-01 9.998125375086054367e-01
1.751545036019655299e+01 1.000504251475879736e+00 9.999726340478739539e-01 1.000241367759354238e+00 9.998713461103709843e-01 1.000419604323552480e+00 9.997473514177759313e-01 9.969299785111052081e-01 9.997704957493676048e-01
1.753824932602580944e+01 1.000603363047123606e+00 9.999891923792290083e-01 1.000271104620873430e+00 9.998674038636736761e-01 1.000528729057522215e+00 9.997380730357315892e-01 9.961692064521447953e-01 9.996540971250955643e-01
1.756705889521445130e+01 1.000752729923837903e+00 9.999663924801576176e-01 1.000328398294737742e+00 9.997411771333580832e-01 1.000651081386403796e+00 9.995850167599635849e-01 9.952206594975894216e-01 9.996189229954495215e-01
1.760220341514900966e+01 1.000937948294542190e+00 9.999640155182827339e-01 1.000401754530369391e+00 9.998034760385412500e-01 1.000851181500044262e+00 9.994830305485411515e-01 9.940674883802735895e-01 9.994714623940299525e-01
1.764202822625577127e+01 1.001166343880398601e+00 9.999379385162219247e-01 1.000468089276692396e+00 9.997184463999104764e-01 1.001099792500373731e+00 9.993216595670559865e-01 9.927712598175515435e-01 9.994013960561123344e-01
1.769357590506841049e+01 1.001404101399466118e+00 9.998718978542165958e-01 1.000582718298658857e+00 9.996460324830471755e-01 1.001368107719593725e+00 9.992226729440836230e-01 9.910747708193053951e-01 9.992715730206677138e-01
1.775304289506884459e+01 1.001765637047129509e+00 9.998434625538017428e-01 1.000712885021573850e+00 9.995436524989258498e-01 1.001737443686899320e+00 9.990270254759350266e-01 9.891570830057033747e-01 9.990531633733484851e-01
1.781903748853945402e+01 1.002054913678849690e+00 9.998732518907524902e-01 1.000883063288074082e+00 9.994824457582625055e-01 1.002114054666079834e+00 9.988338018778405436e-01 9.869949942531883735e-01 9.989087927009363543e-01
1.789678753379470777e+01 1.002481311851077361e+00 9.997631146099328348e-01 1.001033189500924792e+00 9.994186291501637731e-01 1.002784596548997653e+00 9.986241827891740863e-01 9.844936481718142840e-01 9.987359212504410833e-01
1.797820039911524148e+01 1.002933286061692186e+00 9.997925653684889280e-01 1.001204294523232674e+00 9.993734714406148356e-01 1.003553621051790357e+00 9.982906447438807396e-01 9.818986400667311099e-01 9.984453279323735053e-01
1.806801721157355800e+01 1.003422251347592775e+00 9.996643683622689069e-01 1.001513474163201689e+00 9.992874880781403846e-01 1.004645878544306425e+00 9.980156154332185947e-01 9.790633767953664801e-01 9.982509449529375356e-01
1.816220209524094642e+01 1.003817750905025230e+00 9.994404795151479171e-01 1.001689783019215962e+00 9.991354535793595115e-01 1.006620574785652034e+00 9.975804060248862903e-01 9.762823865471708107e-01 9.979995612083012446e-01
1.836335163260175207e+01 1.003241983534968629e+00 9.978732283745203047e-01 1.001672682719165541e+00 9.992390792262844101e-01 1.021934646649308442e+00 9.974349814948406667e-01 9.779787069006070643e-01 9.980506742710786305e-01
1.854087848969776431e+01 1.002855063271019587e+00 9.972135969808706424e-01 1.001749843480447044e+00 9.992672299888631926e-01 1.028864846146199330e+00 9.974670180584892520e-01 9.789899087529502220e-01 9.979307272653186178e-01
1.866789451554982193e+01 1.002785079354582276e+00 9.967930448293235157e-01 1.001852447600177332e+00 9.992101918247742187e-01 1.032726600464869637e+00 9.976150742392770887e-01 9.794571318008140626e-01 9.977730211136337513e-01
1.877127795080611961e+01 1.002660633772106458e+00 9.965008055834252421e-01 1.001785148382610124e+00 9.992418093980399707e-01 1.035447773109918757e+00 9.976360111301698641e-01 9.796017793558600140e-01 9.977093087253228187e-01
1.885131573903501234e+01 1.002574477456011248e+00 9.962662121268228699e-01 1.001876881986598633e+00 9.991008659159824612e-01 1.037399777252149935e+00 9.975485667555996638e-01 9.797099393696889758e-01 9.974997862246997027e-01
1.891540039168407361e+01 1.002509603012510020e+00 9.960520842477066372e-01 1.001863879308042771e+00 9.991473434639391860e-01 1.038933497332322986e+00 9.977204249290340110e-01 9.798150794593722956e-01 9.973829302234564764e-01
1.896592657374323210e+01 1.002567550418010267e+00 9.959683552206957113e-01 1.001898949873560873e+00 9.990675101728734298e-01 1.040058259626167603e+00 9.977888400650591905e-01 9.798048458545134398e-01 9.973504542345308366e-01
1.900712948824554971e+01 1.002535155682417578e+00 9.958309990324611949e-01 1.001934596598132110e+00 9.990685012384529218e-01 1.040926671159832395e+00 9.976879559883372606e-01 9.797665444729961592e-01 9.972158610968442360e-01
1.903972045419146397e+01 1.002518559510393148e+00 9.957694427282568483e-01 1.001957698511050987e+00 9.990278891771602332e-01 1.041651713882541852e+00 9.977614366798777112e-01 9.797888956973743735e-01 9.972634215173001859e-01
1.906529021489566844e+01 1.002596383796346968e+00 9.957950763593237387e-01 1.002039562865876920e+00 9.990682617329559312e-01 1.042219582639831721e+00 9.977277436873320804e-01 9.798340566902407067e-01 9.972416361239997418e-01
1.908610806775957158e+01 1.002475903662838563e+00 9.956841078822379343e-01 1.001947500965039595e+00 9.989875257269820175e-01 1.042629670024524113e+00 9.977898398257383228e-01 9.797657415834135630e-01 9.971424324320957711e-01
1.910230564463473613e+01 1.002494965298915020e+00 9.955657284500193382e-01 1.001937398658858225e+00 9.989547534713443255e-01 1.042965485295642480e+00 9.977546480909484927e-01 9.797776645935355466e-01 9.971303497353160017e-01
1.911550582464585091e+01 1.002568760393379943e+00 9.956193208451428189e-01 1.002034346714139268e+00 9.989483321713379382e-01 1.043263768387011847e+00 9.978320659182001728e-01 9.798267357947165745e-01 9.970401497965358795e-01
1.912588834507296554e+01 1.002505756329657771e+00 9.955502640897690991e-01 1.002007988619189494e+00 9.988902388417509881e-01 1.043456615123287579e+00 9.977648473937870133e-01 9.797824428195556212e-01 9.970470646913806023e-01
1.913440896032930638e+01 1.002523224698409265e+00 9.955438985920196382e-01 1.001988558582175060e+00 9.989474280744313761e-01 1.043660716092333685e+00 9.978246250076239221e-01 9.798241595408102578e-01 9.970612805320175909e-01
1.914066977432621997e+01 1.002496049752581886e+00 9.954897166486873505e-01 1.002045557901515949e+00 9.989187901983713758e-01 1.043749615906089723e+00 9.977688277027345620e-01 9.797465486404020041e-01 9.971038044268663025e-01
1.914617792758429005e+01 1.002543574543284466e+00 9.955535237173761542e-01 1.001990639768337354e+00 9.989547133846647942e-01 1.043870729408977294e+00 9.978394775150780660e-01 9.797481724690187965e-01 9.970090764310499676e-01
1.915015770443647014e+01 1.002543638209447252e+00 9.955015044427266702e-01 1.002086394732368824e+00 9.988485327798317659e-01 1.043954588979721709e+00 9.978417781311751389e-01 9.797641834509199787e-01 9.970831002398274912e-01
1.915341864972712571e+01 1.002525339132588567e+00 9.955057364056465463e-01 1.002005117339181961e+00 9.988909130512626522e-01 1.043994381101845725e+00 9.978124693604406570e-01 9.797033863785535868e-01 9.970012600040035755e-01
1.915569800997774053e+01 1.002497539109316715e+00 9.955099692226924146e-01 1.002019522201868407e+00 9.988753421618983275e-01 1.044087643633451634e+00 9.977442615083567112e-01 9.798062208893006941e-01 9.970097760982314927e-01
1.915788264918552386e+01 1.002470439311770489e+00 9.954317769003935279e-01 1.002047621504157160e+00 9.989189453645331840e-01 1.044043573608735009e+00 9.977830290509136502e-01 9.796315125797503409e-01 9.969365540551368143e-01
1.915950882887440443e+01 1.002519025162201372e+00 9.955091203859642857e-01 1.002010354541496007e+00 9.989005868938782839e-01 1.044159637790018191e+00 9.978367008685326001e-01 9.797721605025440095e-01 9.970595183918908866e-01
1.916079152315107592e+01 1.002529524746659906e+00 9.954871678210942543e-01 1.001987157032776521e+00 9.988904648031724509e-01 1.044155841051412903e+00 9.977792027639906802e-01 9.797296520204750170e-01 9.969667345475863307e-01
1.916167098468621433e+01 1.002520853474278884e+00 9.953767723771229647e-01 1.002039611711533773e+00 9.988393906210782935e-01 1.044109371314537960e+00 9.977946538209171434e-01 9.796195487844127081e-01 9.969560485103103886e-01
1.916260873693547850e+01 1.002541607045352112e+00 9.954377638964837516e-01 1.002163066758976040e+00 9.988150876866416228e-01 1.044118074075156333e+00 9.977799067294562674e-01 9.796090846332122792e-01 9.968935568873746877e-01
1.916314100725447034e+01 1.002578136236000894e+00 9.953562213771842693e-01 1.002111658933479532e+00 9.988927427456177899e-01 1.044148608171339587e+00 9.977872460549996880e-01 9.796731405800730430e-01 9.968315135517528125e-01
1.916366300745000473e+01 1.002542137574709447e+00 9.953139646331008450e-01 1.002079738155617905e+00 9.989010657142007865e-01 1.044169016615562606e+00 9.977192016645541894e-01 9.796943026392923581e-01 9.968867883549654696e-01
1.916411983991165968e+01 1.002469182867877340e+00 9.954140295628174373e-01 1.002066552239818442e+00 9.989085350082218540e-01 1.044201989857749480e+00 9.978024024216051169e-01 9.796903032454715721e-01 9.969743699932323011e-01
1.916443683874573622e+01 1.002508580450088393e+00 9.954656826478960330e-01 1.002036889693152188e+00 9.988410321881935339e-01 1.044275893178349346e+00 9.977869481615740943e-01 9.798350727218225753e-01 9.969607240104363388e-01
1.916472089703164272e+01 1.002550588608349003e+00 9.954941787563933442e-01 1.002005538937774665e+00 9.988471747959145608e-01 1.044267882228669952e+00 9.978141883999807060e-01 9.797898935803120990e-01 9.970084072446367962e-01
