# rg exvol locexvol bias torsionterm hbmm hbms hydrophobicity chargedscinteraction
1.528942447603246535e+01 9.875043540403179998e-01 1.004407732995586056e+00 9.978294587642143609e-01 1.002303613898566370e+00 9.825241926864989317e-01 1.010545941757801547e+00 1.065483155982926311e+00 1.008310738499479609e+00
1.529123723260547152e+01 9.874115349859822199e-01 1.004426552422160501e+00 9.978385099987704399e-01 1.002277708820741964e+00 9.825034610672883639e-01 1.010503631106243194e+00 1.065276651783875650e+00 1.008295982803355750e+00
1.529349567409576771e+01 9.876297190628351430e-01 1.004394195986234584e+00 9.977725967552664166e-01 1.002271310216511724e+00 9.824921417501069065e-01 1.010432166977218493e+00 1.065090006212660256e+00 1.008283516692803028e+00
1.529629301668560259e+01 9.876695095181614592e-01 1.004434661378488247e+00 9.978265922907102459e-01 1.002257816706744631e+00 9.824668745139795156e-01 1.010367555922806027e+00 1.064820175515275524e+00 1.008171418519198781e+00
1.529975401931682732e+01 9.876861856075865864e-01 1.004357607945702169e+00 9.978232657200738487e-01 1.002274061386221327e+00 9.824737100489667752e-01 1.010236727684509894e+00 1.064495678541567791e+00 1.008104673804113727e+00
1.530411228072634167e+01 9.877144173397460758e-01 1.004397169236169063e+00 9.977817635727481704e-01 1.002231034581186453e+00 9.824006730904391027e-01 1.010156623374071749e+00 1.064042677729412745e+00 1.008048595320170771e+00
1.530937871221398439e+01 9.879340086287569100e-01 1.004340449665926727e+00 9.978276771093816944e-01 1.002269030980323716e+00 9.823741017922078544e-01 1.010054447848217851e+00 1.063558939597542663e+00 1.007973107939603707e+00
1.531612602386308808e+01 9.880745964955157667e-01 1.004263383005075116e+00 9.978051861693488789e-01 1.002232929807543194e+00 9.823659216829264684e-01 1.009779677161898537e+00 1.062958599373218682e+00 1.007781560536189502e+00
1.532412771395308226e+01 9.882361661686454024e-01 1.004254174032052749e+00 9.977872935387761544e-01 1.002224729442657392e+00 9.823082217922718407e-01 1.009610442457910429e+00 1.062206125342610941e+00 1.007561498918947418e+00
1.533376872946807090e+01 9.885373936176455878e-01 1.004247955470739306e+00 9.977621428284177973e-01 1.002144760424269032e+00 9.822430647109763324e-01 1.009506948699769424e+00 1.061300995191416963e+00 1.007416920019069462e+00
1.534533758950207449e+01 9.887724748368802441e-01 1.004199572028651843e+00 9.977765617921343644e-01 1.002059156883071678e+00 9.821723126467633014e-01 1.009054332649780505e+00 1.060265265449796823e+00 1.007196374715383591e+00
1.535914778876924025e+01 9.890272760700844490e-01 1.004123099869872915e+00 9.978082649845213536e-01 1.002030795938503083e+00 9.821159835844188724e-01 1.008815879241722779e+00 1.059000152573737807e+00 1.006960676837054258e+00
1.537538024499945344e+01 9.893922940319592740e-01 1.004067071273226919e+00 9.978391790213448909e-01 1.002002853351260381e+00 9.820033392495752800e-01 1.008399428077216387e+00 1.057552682089009988e+00 1.006683838674544251e+00
1.539439822498083821e+01 9.897652852283356228e-01 1.004001123340034329e+00 9.978221178688064796e-01 1.001908752427466354e+00 9.818765981363279938e-01 1.008082887731660549e+00 1.055851941012551976e+00 1.006390574085920253e+00
1.541611841984324549e+01 9.901779001896202637e-01 1.003921134930256809e+00 9.978422539309559358e-01 1.001886668677648640e+00 9.817739291549733016e-01 1.007593091956346720e+00 1.053984112577512677e+00 1.006024279401068533e+00
1.544058895533737008e+01 9.906101540995677635e-01 1.003854010978579847e+00 9.978902239267370966e-01 1.001752371271355191e+00 9.816393467267681139e-01 1.007167921031126623e+00 1.051906109575464932e+00 1.005607175817976096e+00
1.546806125743611915e+01 9.911359451670459508e-01 1.003794545650952497e+00 9.979099083668891979e-01 1.001629828324105187e+00 9.815116983028843167e-01 1.006636354648585030e+00 1.049648282870003335e+00 1.005228359621966883e+00
1.549797971288217191e+01 9.915934667610327713e-01 1.003683530107152055e+00 9.980386733763844109e-01 1.001491536719015585e+00 9.814439933592353782e-01 1.006270643615722715e+00 1.047245380535388737e+00 1.004888489250729267e+00
1.553138975310708503e+01 9.921701228087151936e-01 1.003524819447261240e+00 9.981007945476596532e-01 1.001415967410874686e+00 9.813532042571430081e-01 1.005739518435778024e+00 1.044674896996873770e+00 1.004513090825928767e+00
1.556711474270403706e+01 9.926876637090648048e-01 1.003487685137316898e+00 9.981583488533509740e-01 1.001383946211480414e+00 9.812752248992872017e-01 1.005331888986390698e+00 1.041991986279330540e+00 1.004071984367862935e+00
1.560555713834196645e+01 9.933083937743265590e-01 1.003366394351993929e+00 9.982570275453754860e-01 1.001273350479706892e+00 9.812960490524558210e-01 1.004904720641525362e+00 1.039277553088330253e+00 1.003722514609646010e+00
