# rg exvol locexvol bias torsionterm hbmm hbms hydrophobicity chargedscinteraction
1.782017670075896021e+01 9.989845726795928416e-01 9.995783328644693988e-01 9.995829680574084275e-01 1.000263724850301017e+00 1.000895281419690530e+00 1.000290308801045081e+00 1.006045531727512099e+00 1.000563229293888412e+00
1.785503270831855360e+01 9.992177842250804520e-01 9.997049749646205186e-01 9.996632878834625924e-01 1.000255127934645216e+00 1.000778727053220241e+00 1.000230418186633052e+00 1.004894151480027142e+00 1.000470350423149579e+00
1.788404860420037323e+01 9.993615867328464741e-01 9.997189940392694485e-01 9.997363144582179784e-01 1.000214438197052136e+00 1.000684560252113942e+00 1.000190391550016322e+00 1.003929542788742912e+00 1.000328490256413350e+00
1.790855750153028225e+01 9.995317495050241030e-01 9.997393936077194621e-01 9.998054583719919730e-01 1.000156179244841237e+00 1.000523414655758891e+00 1.000166424335172888e+00 1.003133476116596867e+00 1.000264680933264039e+00
1.792679486886709839e+01 9.996109510934150233e-01 9.998162271632793363e-01 9.998453836594132227e-01 1.000136088013221292e+00 1.000425348944228965e+00 1.000073108562306468e+00 1.002537054306338327e+00 1.000208941816816077e+00
1.794266679007023768e+01 9.996493745686314547e-01 9.998472880990594280e-01 9.998574057106911495e-01 1.000085908617620589e+00 1.000320605632614823e+00 1.000104238049548178e+00 1.002007087183275580e+00 1.000183870981881329e+00
1.795404421773210046e+01 9.997241731996715508e-01 9.998792405209180334e-01 9.998964359517299449e-01 1.000070417889040719e+00 1.000294537503150671e+00 1.000079739353499697e+00 1.001631237979112132e+00 1.000157143128010295e+00
1.796519489402471592e+01 9.998031140071722556e-01 9.999288682963327624e-01 9.999300027888846643e-01 1.000043711989417439e+00 1.000243596687818926e+00 1.000051896239917859e+00 1.001270130113188106e+00 1.000130615157230896e+00
1.797342009161269516e+01 9.998445637400202868e-01 9.999277080085612335e-01 9.999511692536209306e-01 1.000041677776631444e+00 1.000179708384564048e+00 1.000066466731761139e+00 1.001003669864083179e+00 1.000077067904845407e+00
1.797971176745934585e+01 9.998597833926790024e-01 9.999244527021580176e-01 9.999511484298824193e-01 1.000030111924909981e+00 1.000152207522114089e+00 1.000036351586472083e+00 1.000791917483117022e+00 1.000062883657183432e+00
1.798532702015468132e+01 9.998726987362438479e-01 9.999660435613551002e-01 9.999789345508021121e-01 1.000040834406669132e+00 1.000101981082534675e+00 1.000025322061047994e+00 1.000610368307444098e+00 1.000055489879690285e+00
1.798919825474738943e+01 9.999201181360366508e-01 9.999655102397279061e-01 9.999602480695435336e-01 1.000022039378777094e+00 1.000078586938527359e+00 1.000027030313943799e+00 1.000486915104489061e+00 1.000038086849530217e+00
1.801979171966736004e+01 1.000096479540238725e+00 1.000038039637593412e+00 1.000028680870129749e+00 9.999769040786656848e-01 9.998983196552736485e-01 9.999671038741863027e-01 9.994915195649862749e-01 9.999561037566301325e-01
1.802360667654237503e+01 1.000095100258762582e+00 1.000051958656187345e+00 1.000031557257143433e+00 9.999650434734279614e-01 9.998634023678392158e-01 9.999688631425182050e-01 9.993651551369440167e-01 9.999541574514799747e-01
1.802841166113437765e+01 1.000106762188992304e+00 1.000045121326571085e+00 1.000055780913065684e+00 9.999836153738093092e-01 9.998451685203120221e-01 9.999646609157064603e-01 9.992028714525419408e-01 9.999365824681702986e-01
1.803477190136578301e+01 1.000152486379899841e+00 1.000059663739383042e+00 1.000073857462987492e+00 9.999345561306074437e-01 9.997974053301708075e-01 9.999573605826057587e-01 9.990012932783927102e-01 9.999232012005765391e-01
1.804320856281859875e+01 1.000202330542800944e+00 1.000119062982517404e+00 1.000096646906868614e+00 9.999265462187638676e-01 9.997569721596621939e-01 9.999355904565467856e-01 9.987289794872793447e-01 9.998977979296956864e-01
1.805289149537239624e+01 1.000273803653580096e+00 1.000121072867976801e+00 1.000113575084577988e+00 9.999290715617031866e-01 9.996848571680436724e-01 9.999238476483380822e-01 9.984176757662619472e-01 9.998651662479010049e-01
1.806549966879444469e+01 1.000304748537080624e+00 1.000146946368329015e+00 1.000141018147356675e+00 9.998699621132736137e-01 9.995663012388131818e-01 9.999059175061533189e-01 9.980153737216281851e-01 9.997957554620486853e-01
1.808113021392420450e+01 1.000414997510544080e+00 1.000162618428487971e+00 1.000147314924265896e+00 9.998848894973422219e-01 9.994937935927227235e-01 9.998951643312210535e-01 9.975025788963092221e-01 9.997391370658245124e-01
1.810239608709087022e+01 1.000484603404314887e+00 1.000267361904533914e+00 1.000229864814165204e+00 9.998378053199660220e-01 9.992894336048940840e-01 9.998716849916905458e-01 9.968307055528796701e-01 9.996526014657535208e-01
1.812547937961678812e+01 1.000627949353845025e+00 1.000322556890771430e+00 1.000305682576471344e+00 9.997716422127409519e-01 9.990928569163901596e-01 9.998581079506524416e-01 9.960986229513977275e-01 9.996088730817370704e-01
1.815592866749303624e+01 1.000818441618399612e+00 1.000375489201618118e+00 1.000324639582414799e+00 9.997579088912054157e-01 9.989032207058800017e-01 9.997554650666226062e-01 9.951108763357540132e-01 9.995578374309403991e-01
1.819139788318198114e+01 1.000954005235079158e+00 1.000463675082154724e+00 1.000385991598167434e+00 9.996816218323962833e-01 9.985117704323985821e-01 9.997459564295316792e-01 9.939993471452298612e-01 9.994231946889204909e-01
1.823818329682394079e+01 1.001250245880636935e+00 1.000589213208393780e+00 1.000549150491109263e+00 9.996471086143492446e-01 9.980154692114949766e-01 9.996641108689177102e-01 9.925541412036743560e-01 9.993143932365735616e-01
1.829027967609402694e+01 1.001487965157215276e+00 1.000729811914122802e+00 1.000670865037075918e+00 9.995207794099698617e-01 9.973394017139453060e-01 9.996688603566612485e-01 9.909780112171011623e-01 9.991251056361490912e-01
1.835397647756912676e+01 1.001782701121054053e+00 1.000988695195317746e+00 1.000773269472834848e+00 9.993798356428810203e-01 9.964672989488287946e-01 9.995691421172983038e-01 9.890930540464877296e-01 9.989136531816957820e-01
1.843182340798145802e+01 1.002187916526398936e+00 1.001232371124967102e+00 1.000915959220607832e+00 9.993042214714507043e-01 9.951983744994833403e-01 9.994803515343472222e-01 9.868933226530181013e-01 9.986498329184632095e-01
1.851930892770511861e+01 1.002591662953863594e+00 1.001580393959892623e+00 1.001109512312028382e+00 9.991978908992489306e-01 9.934829739634361001e-01 9.994038607941793106e-01 9.845985439669909800e-01 9.984148602104017112e-01
1.862343844765317513e+01 1.003013761985996011e+00 1.002035992446310697e+00 1.001233255521769561e+00 9.990004448523911451e-01 9.913643239241416438e-01 9.993318487318854082e-01 9.820180406949483576e-01 9.980810472741696859e-01
1.873832452211153310e+01 1.003416107996074391e+00 1.002508589224241131e+00 1.001473435473356322e+00 9.989284208014885813e-01 9.887582413290998407e-01 9.992701118292959261e-01 9.794442886724539221e-01 9.977772693994571007e-01
1.885949330099070664e+01 1.003894304247820113e+00 1.002994247596141975e+00 1.001712385563739538e+00 9.988273158569147547e-01 9.859779256011516058e-01 9.992241774431451784e-01 9.769396525709407308e-01 9.974899863131163613e-01
1.898364610061039315e+01 1.004302009563088793e+00 1.003479312956067071e+00 1.001813323723105498e+00 9.986580340139766809e-01 9.831880649050070975e-01 9.990925397093750604e-01 9.745088243180782817e-01 9.970646491208512430e-01
1.910059602184631800e+01 1.004644099749151032e+00 1.004014614829835672e+00 1.002037839838923805e+00 9.985112045835224936e-01 9.806130782440449778e-01 9.990589352445622406e-01 9.723246592926394483e-01 9.966991732402639137e-01
1.920897960725973874e+01 1.005032329868009278e+00 1.004392154534411663e+00 1.002112170919999823e+00 9.984934370800437886e-01 9.781966593131199428e-01 9.989186385049952932e-01 9.704005950701404259e-01 9.963765457272528714e-01
1.930637462628343215e+01 1.005281502499185908e+00 1.004820975348421408e+00 1.002290109364871284e+00 9.984159727320864874e-01 9.761001209254355215e-01 9.989435731551623565e-01 9.686861089394732671e-01 9.960755515507806468e-01
1.939091314134255839e+01 1.005501594913062569e+00 1.005095776467662017e+00 1.002393881225090322e+00 9.983800810255641922e-01 9.742688362205279562e-01 9.988686631703674879e-01 9.672326057292888191e-01 9.958010693492609366e-01
1.946381577898895898e+01 1.005810047379775529e+00 1.005350019037199560e+00 1.002505989316488488e+00 9.982561957034004063e-01 9.728056188766158741e-01 9.988030428883131195e-01 9.659306441570016943e-01 9.956406118293510410e-01
1.952667744463843391e+01 1.005970190225319083e+00 1.005693567390474552e+00 1.002624549901094841e+00 9.982732587413571945e-01 9.714935624703748829e-01 9.987924810576158663e-01 9.648656977806135959e-01 9.954357174853580847e-01
1.957843765642803291e+01 1.006156651408117941e+00 1.005836301946617439e+00 1.002645546513876829e+00 9.982137377145647861e-01 9.704794001474830178e-01 9.987010104470117611e-01 9.639351775469642281e-01 9.952288458988103326e-01
1.962172123625429521e+01 1.006262427031091589e+00 1.006010678469883679e+00 1.002712883458352522e+00 9.982120053891203604e-01 9.695688550268407591e-01 9.987701784537683647e-01 9.632032441612414786e-01 9.950990294950694537e-01
1.965640519406952436e+01 1.006408168201445630e+00 1.006067819335560554e+00 1.002793980770581905e+00 9.981404907330679865e-01 9.688410015639226103e-01 9.987253955524888482e-01 9.626305658072316085e-01 9.949424388306438161e-01
1.968647664278058684e+01 1.006512949582520466e+00 1.006233650748900033e+00 1.002796869929146073e+00 9.980895210596590905e-01 9.682635258584645355e-01 9.987017634080586070e-01 9.620990376095134300e-01 9.948130103911781985e-01
1.971010676259055217e+01 1.006510024676718018e+00 1.006337245852097162e+00 1.002849316275151059e+00 9.981048738945628163e-01 9.677700899219854325e-01 9.986598662847782082e-01 9.616947901458138270e-01 9.947356445417192550e-01
1.972857103212820462e+01 1.006608681486904633e+00 1.006341676117047612e+00 1.002949043117411065e+00 9.980604905730532384e-01 9.673979694665542084e-01 9.986493475222648630e-01 9.613725015634742022e-01 9.947221365309788510e-01
1.974455437706773253e+01 1.006607344204864418e+00 1.006447086748725406e+00 1.002869868767879424e+00 9.980777784117461637e-01 9.670515222771729480e-01 9.986612063598754307e-01 9.611118888275633765e-01 9.946268171051031448e-01
1.975661927619297487e+01 1.006663922729589489e+00 1.006457461991914881e+00 1.002865908757203606e+00 9.981508357249414543e-01 9.667890869597468573e-01 9.986978256114653618e-01 9.609008467901760664e-01 9.946565950039980564e-01
1.976657542978798432e+01 1.006707662643298029e+00 1.006493855659313041e+00 1.002890165554633395e+00 9.980848614221728976e-01 9.666539295642294638e-01 9.986621574168108584e-01 9.606928202729383415e-01 9.945310228931719676e-01
1.977421308011178880e+01 1.006742338157540440e+00 1.006553963018878228e+00 1.002929845518593766e+00 9.981180416064794336e-01 9.664829078417860320e-01 9.986835148209087798e-01 9.605732487414988530e-01 9.945688442625729708e-01
1.978071874136226782e+01 1.006686611682739985e+00 1.006566886185159326e+00 1.002974432094335899e+00 9.981104262824311846e-01 9.663453350216184568e-01 9.986587305895628930e-01 9.604555350573341643e-01 9.945439084624274617e-01
1.978547556134588348e+01 1.006846001979765592e+00 1.006506259573398898e+00 1.002906329899402760e+00 9.980965477604852865e-01 9.662885292955366578e-01 9.986489608736153212e-01 9.603491685975513725e-01 9.945128472655606622e-01
1.978932220688248833e+01 1.006758535803236931e+00 1.006562033608391360e+00 1.002975977598158153e+00 9.981140307944041945e-01 9.661636239810986737e-01 9.986697664791288620e-01 9.603231353603873810e-01 9.944487911780992562e-01
1.979241789321448408e+01 1.006870648390167933e+00 1.006686749217963195e+00 1.002880964755704873e+00 9.981174482985655239e-01 9.661657010285156222e-01 9.986849225043226141e-01 9.602429382872839092e-01 9.944370193227084487e-01
1.979497797363302425e+01 1.006669096782892847e+00 1.006672493327872342e+00 1.002891884470095585e+00 9.981085167452348195e-01 9.661066219243172881e-01 9.985518236533703629e-01 9.601601491423852330e-01 9.945044381883424434e-01
1.979690519934929682e+01 1.006855099854951252e+00 1.006552893490313627e+00 1.002923824129852592e+00 9.980436757887154453e-01 9.660260771255821943e-01 9.987284099986022401e-01 9.601790076284996145e-01 9.944442010768396178e-01
1.979853020780996786e+01 1.006917309165448859e+00 1.006549899917182467e+00 1.002951362259509871e+00 9.980390930104492409e-01 9.659287673184693279e-01 9.986472091581909405e-01 9.602250284637380284e-01 9.943953072056583853e-01
1.979973672191043832e+01 1.006877242788507321e+00 1.006702112619765721e+00 1.002977262416649307e+00 9.981584296163659165e-01 9.659841007121272582e-01 9.986776679600721796e-01 9.601585242703958301e-01 9.943167777853102463e-01
1.980070137025493437e+01 1.006815448670777879e+00 1.006596536875417947e+00 1.003055819671450521e+00 9.980644202076931482e-01 9.660010583190158373e-01 9.986223855315676801e-01 9.600793748539524497e-01 9.944172028592136448e-01
1.980143572843461897e+01 1.006821891873819208e+00 1.006621847594469044e+00 1.002989365261299115e+00 9.980891228212972477e-01 9.660753765550141869e-01 9.986763054623561953e-01 9.599852924975620372e-01 9.944267689615420291e-01
1.980211628365040966e+01 1.006755322651823992e+00 1.006626032775473689e+00 1.003032221814366354e+00 9.980516083235817515e-01 9.660735387400142260e-01 9.987026178735509685e-01 9.599546663336950836e-01 9.944338315391711980e-01
1.980269034229721470e+01 1.006817199561699239e+00 1.006503163252108424e+00 1.002995911274136009e+00 9.981178422690686336e-01 9.659969480492535121e-01 9.987244561781851715e-01 9.599885669523529064e-01 9.943927555445697397e-01
1.980305615396659036e+01 1.006856125018915860e+00 1.006527732013604348e+00 1.002918354352939634e+00 9.980801960387457594e-01 9.659831496768508385e-01 9.986640708205090089e-01 9.599870241499786072e-01 9.944563196667907112e-01
