# rg exvol locexvol bias torsionterm hbmm hbms hydrophobicity chargedscinteraction
1.694196467038890219e+01 9.899613855651436811e-01 9.951441155259321825e-01 9.975711715230821675e-01 9.979107561352058564e-01 1.013565290993607260e+00 1.004471237353118607e+00 1.053759439747409488e+00 1.004371832668542019e+00
1.699465290596038614e+01 9.904945862744349849e-01 9.954672843809077021e-01 9.977137935438131766e-01 9.981456695364003817e-01 1.013071824598841930e+00 1.004233143587456301e+00 1.051768410242815754e+00 1.004138774569330206e+00
1.705346562019287049e+01 9.909413091648806571e-01 9.957395518993831240e-01 9.978272387765811935e-01 9.982526886806296629e-01 1.012559089476358976e+00 1.003945275854941421e+00 1.049523781829800440e+00 1.004031552855833453e+00
1.711923810421032499e+01 9.915058570816437378e-01 9.960774919119748105e-01 9.979034303778844262e-01 9.984587513469693754e-01 1.011975112514599040e+00 1.003738010902807343e+00 1.047074200173673475e+00 1.003866395180033511e+00
1.719368720381370252e+01 9.920375298659440677e-01 9.963926607357266318e-01 9.981267561173891023e-01 9.986499791845847573e-01 1.011332537567106282e+00 1.003552658487829374e+00 1.044334447302678548e+00 1.003610809880175037e+00
1.727433097874071066e+01 9.925962350776840193e-01 9.966570539748220714e-01 9.982608081344188644e-01 9.988546479999482752e-01 1.010752985251450742e+00 1.003250601726743518e+00 1.041387753043965247e+00 1.003397026855165075e+00
1.736203006380978309e+01 9.931474369157982096e-01 9.970114334662365518e-01 9.983643972464040228e-01 9.989810535622380971e-01 1.010145745549233753e+00 1.003043704034041639e+00 1.038226738153428030e+00 1.003132368280129638e+00
1.745443102774611077e+01 9.938428889482651130e-01 9.972814650913321977e-01 9.985309177650785184e-01 9.991231680628666068e-01 1.009456550086649251e+00 1.002686524690614700e+00 1.034999625940627999e+00 1.002863753163317329e+00
1.755199117418137789e+01 9.944687214065235370e-01 9.975399678255003622e-01 9.985751144179807470e-01 9.992809763491069530e-01 1.008805098490570540e+00 1.002437660050949475e+00 1.031596935747977284e+00 1.002604003787328280e+00
1.765238580338755625e+01 9.951480697393233488e-01 9.977508091178423077e-01 9.988413379745739729e-01 9.993967795838478718e-01 1.008134765309828040e+00 1.002150027063727578e+00 1.028164282805514640e+00 1.002359255278934658e+00
1.775230962537676760e+01 9.957189090826013000e-01 9.980173449299973853e-01 9.989205551029720631e-01 9.995197082044916526e-01 1.007436501398535356e+00 1.001825422917794528e+00 1.024789776592357260e+00 1.002088743886549560e+00
1.784894340542097169e+01 9.962956235519625503e-01 9.982358686990681074e-01 9.989685150471514508e-01 9.995729464657836516e-01 1.006740059971301449e+00 1.001678554274573418e+00 1.021556913084189500e+00 1.001844489483100675e+00
1.794140145850071733e+01 9.968010364905854903e-01 9.985216588341964128e-01 9.992772753741722136e-01 9.996810443664162493e-01 1.006078948832457520e+00 1.001358856111308260e+00 1.018519026129662830e+00 1.001587074775204034e+00
1.802830208503964471e+01 9.973020843642639299e-01 9.987008268471294636e-01 9.992954314156934359e-01 9.996840730467448921e-01 1.005389312362072074e+00 1.001178202666119121e+00 1.015680374372196493e+00 1.001378730822942487e+00
1.810688304831429107e+01 9.976797949078963779e-01 9.987816624054961512e-01 9.993574414293608932e-01 9.997365121314354397e-01 1.004750834755530065e+00 1.001082418540009789e+00 1.013117837386970255e+00 1.001134171450983157e+00
1.817716013707505951e+01 9.981485168873842628e-01 9.990902351736006270e-01 9.994892161598971647e-01 9.998310066839024568e-01 1.004118454560232410e+00 1.000787194027218607e+00 1.010919985837643642e+00 1.000944905818627495e+00
1.823838256478396858e+01 9.984159844976818743e-01 9.992219132000382809e-01 9.996253937343224649e-01 9.998585530267755095e-01 1.003503217340393716e+00 1.000757895042169832e+00 1.008992057182262814e+00 1.000709403860002400e+00
1.829192873085365179e+01 9.987497743128945782e-01 9.993997775681360274e-01 9.996408067885893534e-01 9.999381487939686952e-01 1.002907203248313284e+00 1.000570849266221973e+00 1.007354613018648593e+00 1.000644161787440867e+00
1.833686281301910981e+01 9.989410452399880569e-01 9.994464690960296327e-01 9.996748739640340942e-01 9.999128243388815118e-01 1.002478713404596267e+00 1.000458244525661122e+00 1.005931517278170650e+00 1.000550770396636757e+00
1.837422143654281470e+01 9.991567324823638074e-01 9.995486162538240738e-01 9.998007775101808159e-01 9.999413097661296046e-01 1.002015868471016979e+00 1.000419807621716117e+00 1.004809555641981156e+00 1.000506211195240081e+00
1.840503615121684788e+01 9.993697704359335576e-01 9.995945876152209086e-01 9.998048959201562003e-01 9.999649732856588091e-01 1.001711850039721741e+00 1.000295901709419955e+00 1.003868021901576757e+00 1.000361967849523026e+00
1.843015591375241158e+01 9.994208666781064787e-01 9.997054278175788733e-01 9.998462413682580596e-01 9.999701909882745543e-01 1.001370968876113654e+00 1.000244677998238130e+00 1.003120515296230808e+00 1.000306912725675401e+00
1.845301328256499573e+01 9.995979830045762515e-01 9.997646024569422085e-01 9.998699725148245676e-01 9.999603266762457920e-01 1.001094954927158609e+00 1.000209844715307606e+00 1.002443607506771972e+00 1.000257008754048771e+00
1.846885595946936220e+01 9.996610452315382034e-01 9.998126771718173211e-01 9.999296908773421810e-01 9.999406819002499835e-01 1.000902503038362479e+00 1.000164790434838302e+00 1.001973823371028693e+00 1.000177531739526504e+00
1.848110915520438269e+01 9.997354960071032082e-01 9.998485011075592954e-01 9.999216196251654587e-01 9.999889718100949398e-01 1.000741903032773994e+00 1.000133069973123012e+00 1.001615048336158775e+00 1.000152957960830147e+00
1.849295245072250182e+01 9.997669136564124592e-01 9.998595407458326090e-01 9.999137209614027411e-01 9.999656624054411580e-01 1.000589463319203620e+00 1.000099826799754954e+00 1.001257826564771136e+00 1.000125841451528164e+00
1.850216512496882970e+01 9.998226959298044392e-01 9.999164699538711787e-01 9.999573069398252079e-01 1.000010329204001458e+00 1.000465306976965785e+00 1.000082807780966920e+00 1.000994554622716359e+00 1.000112743066400300e+00
1.850930698621958115e+01 9.998485626697304340e-01 9.999153004576004644e-01 9.999764749251921492e-01 9.999880473926177071e-01 1.000364638442585274e+00 1.000051784645607178e+00 1.000788010919989590e+00 1.000074625456980559e+00
1.851468015829587088e+01 9.998959072750450705e-01 9.999343636505496624e-01 9.999596008232151112e-01 9.999980457463715222e-01 1.000301908390172967e+00 1.000032703928426692e+00 1.000632014376677148e+00 1.000043991093064744e+00
1.851891668923827083e+01 9.999162536701633464e-01 9.999596718431281728e-01 9.999798190022131106e-01 9.999932532566521148e-01 1.000247483695662520e+00 1.000034586670898173e+00 1.000506884022136056e+00 1.000048820926969562e+00
1.855381077140391710e+01 1.000083443695614083e+00 1.000065732997903467e+00 1.000016418356448611e+00 9.999842806506253901e-01 9.997489002730268748e-01 9.999388069187767902e-01 9.995079208776327384e-01 9.999528132102417644e-01
1.855762901418691868e+01 1.000109577430293051e+00 1.000056073927180655e+00 1.000035197150463961e+00 1.000015529381990120e+00 9.997091028035312021e-01 9.999455113722049981e-01 9.993891933038463460e-01 9.999574136214297582e-01
1.856353084227621864e+01 1.000124127201971636e+00 1.000069716333571446e+00 1.000027799894209313e+00 1.000006127581139603e+00 9.996295088027050690e-01 9.999423419858982642e-01 9.992158775193085152e-01 9.999195772077473787e-01
1.857134649127144499e+01 1.000182021289750534e+00 1.000094876745681649e+00 1.000048426339285479e+00 1.000016189840449155e+00 9.994830941382609746e-01 9.999332749465692505e-01 9.990132039086686566e-01 9.998997630375325851e-01
1.858020762941109538e+01 1.000203188542084565e+00 1.000149095652652198e+00 1.000085281894615097e+00 1.000005386044107158e+00 9.993501057061047188e-01 9.998896906055518841e-01 9.987644160084629963e-01 9.998891075861930933e-01
1.859185692466016704e+01 1.000274406874223532e+00 1.000135203956076468e+00 1.000087674764859269e+00 1.000019612374521305e+00 9.991757198644795057e-01 9.999047164604732973e-01 9.984282685246994582e-01 9.998811413020444183e-01
1.860436609134681873e+01 1.000315116341954358e+00 1.000183296417296308e+00 1.000098000828288258e+00 1.000047086125150475e+00 9.990386834415067030e-01 9.998542443704623306e-01 9.980558759920696854e-01 9.997967583531921498e-01
1.862349504060466288e+01 1.000415298689901533e+00 1.000241316379425704e+00 1.000117451838414606e+00 1.000007418079575050e+00 9.987305397703583054e-01 9.997763499097117590e-01 9.975331518714316559e-01 9.997518416926960416e-01
1.864414100298854038e+01 1.000539061821271059e+00 1.000337794352582410e+00 1.000150979337562918e+00 9.999791849342295480e-01 9.984182928806194512e-01 9.997473198519413184e-01 9.969611048230422323e-01 9.997226308456363952e-01
1.867094776662256095e+01 1.000691026807622563e+00 1.000345231564978343e+00 1.000143965500986720e+00 1.000004209889316265e+00 9.980117476999622594e-01 9.996824393772780759e-01 9.962181973772794574e-01 9.995763376640425246e-01
1.870464671078572394e+01 1.000843552696109473e+00 1.000513987573525387e+00 1.000224989039426582e+00 1.000037478235699551e+00 9.974669000613167746e-01 9.995953339369993973e-01 9.953046680850370365e-01 9.995594704238299766e-01
1.874656272541653479e+01 1.001011656717024856e+00 1.000622192802511856e+00 1.000313621257814534e+00 1.000027218431544629e+00 9.968182257338242813e-01 9.995018278145748614e-01 9.941577690091281116e-01 9.993790962108866083e-01
1.879463755995709207e+01 1.001249602316221399e+00 1.000846896580837253e+00 1.000380470149198953e+00 1.000035517569101806e+00 9.959496804467345976e-01 9.994975787363868935e-01 9.929210342146970181e-01 9.992605749529959169e-01
1.885446873778947108e+01 1.001466061439572730e+00 1.000992851105587667e+00 1.000423171120117249e+00 1.000001274015219987e+00 9.948826105137416054e-01 9.992497949861527395e-01 9.913782030996517447e-01 9.991154240257570374e-01
1.892619681186051039e+01 1.001849154216679860e+00 1.001210101851108369e+00 1.000544041197701128e+00 1.000096330920408061e+00 9.936439840458842765e-01 9.991898762608220075e-01 9.895281183229382993e-01 9.990262067184246808e-01
1.900456550651151488e+01 1.002222399658604157e+00 1.001512042385410250e+00 1.000570779679435862e+00 1.000132087459057129e+00 9.920763216446566446e-01 9.989734142319451893e-01 9.876935621986223657e-01 9.987344228153169912e-01
1.909790056130401936e+01 1.002548228004723985e+00 1.001853504199449851e+00 1.000794689771508761e+00 1.000033710011111410e+00 9.902369235279643300e-01 9.987863613716125855e-01 9.855036044767142567e-01 9.984850839015166901e-01
1.920276831613629653e+01 1.003067172475878177e+00 1.002250052917097234e+00 1.000938884865815837e+00 1.000022123473089053e+00 9.880851628578928292e-01 9.985651664681036710e-01 9.831767875570353032e-01 9.982001202338257606e-01
1.931193113767261593e+01 1.003436072038059512e+00 1.002725119062394699e+00 1.001035459984712439e+00 1.000011952051268249e+00 9.857656046826457352e-01 9.982660092379583849e-01 9.808465878441356978e-01 9.979114078918095432e-01
1.942587763700745640e+01 1.003973999522120186e+00 1.003173651933999322e+00 1.001162832438069694e+00 9.998742959898518912e-01 9.833796607346960705e-01 9.980506378965587899e-01 9.784644716942055842e-01 9.975236552817047242e-01
1.954018840807481538e+01 1.004421794737710760e+00 1.003646469296655130e+00 1.001387402848985086e+00 9.998597770390929007e-01 9.808399816510573466e-01 9.977867158344168041e-01 9.762134290085124899e-01 9.972811804996373208e-01
1.964969584778704359e+01 1.004868176730399743e+00 1.004057773243479890e+00 1.001504064368102354e+00 9.997692794063495203e-01 9.785284508631413303e-01 9.975293931071355091e-01 9.739949547069716163e-01 9.969637928716794661e-01
1.975428021874798645e+01 1.005318582874549449e+00 1.004527873453234132e+00 1.001683171494965219e+00 9.997204676386257649e-01 9.762262706473491258e-01 9.972357534694076264e-01 9.719991643502168266e-01 9.966687859141214467e-01
1.984877274562734684e+01 1.005633195935520252e+00 1.004976626428107256e+00 1.001768859601623429e+00 9.996752405199379465e-01 9.741809715177101037e-01 9.969929956058307674e-01 9.701625515191860671e-01 9.963628167180842432e-01
1.993484350351454637e+01 1.005998522459077726e+00 1.005345909020086470e+00 1.001949102123552482e+00 9.996414800726953764e-01 9.723354975763391916e-01 9.967393382973441796e-01 9.684930422672006767e-01 9.961007419852977440e-01
2.001133782846487463e+01 1.006332831426679064e+00 1.005735856999066868e+00 1.002024199446025499e+00 9.995264203815407145e-01 9.706441806798138394e-01 9.965715018320748797e-01 9.670536012127752823e-01 9.958821272091665788e-01
2.007639293499975963e+01 1.006592709616916270e+00 1.006055734629175191e+00 1.002157843363496115e+00 9.995690630989546577e-01 9.691833066844633970e-01 9.963279207161448436e-01 9.658426706523735028e-01 9.957784116961885257e-01
2.013298053216074379e+01 1.006949649863475127e+00 1.006277363610764031e+00 1.002178257988694865e+00 9.994546195317244308e-01 9.680229558865214301e-01 9.962144472347149726e-01 9.647115364265528292e-01 9.954861282316556093e-01
2.018027689009473491e+01 1.007057982214192293e+00 1.006522098113636465e+00 1.002286138448632347e+00 9.994233730426500539e-01 9.669176242496682061e-01 9.959299496876865554e-01 9.638709842585160281e-01 9.953483866390941959e-01
2.022030133602372359e+01 1.007282084502397534e+00 1.006664072869602800e+00 1.002371965518469965e+00 9.994074657066619460e-01 9.660215310376862874e-01 9.958219055983748014e-01 9.631209774603959328e-01 9.952206556947145177e-01
2.025281878546530123e+01 1.007397873022032098e+00 1.006871028813817626e+00 1.002411340513589266e+00 9.993260895498827789e-01 9.652834389725054587e-01 9.957780427362146192e-01 9.625200255104060520e-01 9.950868992877937025e-01
2.027974349969453272e+01 1.007524535472781313e+00 1.006971820937705875e+00 1.002471047565172135e+00 9.993408931179612598e-01 9.646926491876411935e-01 9.956418695765325566e-01 9.619948253683711092e-01 9.950650304976224048e-01
2.030167351232525519e+01 1.007608140246256667e+00 1.007153433844194979e+00 1.002511407434655055e+00 9.993761671151359938e-01 9.642295532859924689e-01 9.956064544894955848e-01 9.615668381647448637e-01 9.949461707357550866e-01
2.031960423343259947e+01 1.007669914978002623e+00 1.007342812946879995e+00 1.002501909601614116e+00 9.993208579385246537e-01 9.638525320908714056e-01 9.954708016696814932e-01 9.612260728719639324e-01 9.948911576708054927e-01
2.033367375768890994e+01 1.007800552302592134e+00 1.007233550566477787e+00 1.002493367660462598e+00 9.992888012075145099e-01 9.635412678298947986e-01 9.954440060387866884e-01 9.609328550489000254e-01 9.948359299924207644e-01
2.034524088459027880e+01 1.007846102743807926e+00 1.007412441052462082e+00 1.002578769960904559e+00 9.992486582637332138e-01 9.632685836026504411e-01 9.954186714822097493e-01 9.607527708086227580e-01 9.947809750261502604e-01
2.035426293465327419e+01 1.007828520733134336e+00 1.007236584593070194e+00 1.002570905262273993e+00 9.992617533258993934e-01 9.631014319359623155e-01 9.953755709687961417e-01 9.604927013553985482e-01 9.947690369044736025e-01
2.036155655941803744e+01 1.007939762727141808e+00 1.007435935848411290e+00 1.002614031004077866e+00 9.992858167663225544e-01 9.628859354810759275e-01 9.953312119940105340e-01 9.604525606752694067e-01 9.947449779949064652e-01
2.036762715430802828e+01 1.007940533235602176e+00 1.007461040625288184e+00 1.002595777259717158e+00 9.992606431147407209e-01 9.627424664564673273e-01 9.953690172259647140e-01 9.603274499954256305e-01 9.947381311685885574e-01
2.037209722237210840e+01 1.008025435503802525e+00 1.007505312883105741e+00 1.002627674384902301e+00 9.992959368312777091e-01 9.627958319675045118e-01 9.953125329093086560e-01 9.601371862032711535e-01 9.946010255119797083e-01
2.037585039867759207e+01 1.007992432508696634e+00 1.007506596451293479e+00 1.002675338949098549e+00 9.992463091811691900e-01 9.626281819880180279e-01 9.953734494974371128e-01 9.601159372118275304e-01 9.946616528981113703e-01
2.037861436010911831e+01 1.008077023224328350e+00 1.007609126745393269e+00 1.002681221155032887e+00 9.992533000847891866e-01 9.624818410911164523e-01 9.952805353744378358e-01 9.601787307098177404e-01 9.946861611422257443e-01
2.038117022891140095e+01 1.008071252368456516e+00 1.007496996171214354e+00 1.002641502943958152e+00 9.991969397665245722e-01 9.623645274017058604e-01 9.952273696953763960e-01 9.601497037770754250e-01 9.947742723787742491e-01
2.038305810416365205e+01 1.008021163264237963e+00 1.007497896916634605e+00 1.002684803723128626e+00 9.993740764411980226e-01 9.623737104272986898e-01 9.951694143809970416e-01 9.600874978794670112e-01 9.945425579088913448e-01
2.038447039756863788e+01 1.008088285389525884e+00 1.007564090432965020e+00 1.002676681533444913e+00 9.992512985346195808e-01 9.623952830681485882e-01 9.952549169199342849e-01 9.600061960848635945e-01 9.946768516038875241e-01
2.038579305178624423e+01 1.007966123667917380e+00 1.007504959586377202e+00 1.002666179264878110e+00 9.992559132399569943e-01 9.623787309978728555e-01 9.953189825258672574e-01 9.599276482206013927e-01 9.946267027954209805e-01
2.038659135700432756e+01 1.008033818258881276e+00 1.007505828418482796e+00 1.002625309047028734e+00 9.992154947018887512e-01 9.623383065907795686e-01 9.952588827028661100e-01 9.599477294081277812e-01 9.946447743546582565e-01
2.038735992036710698e+01 1.007977206008817683e+00 1.007540349936556723e+00 1.002656619241241831e+00 9.992965529682600323e-01 9.623901697557775137e-01 9.952962957825945978e-01 9.598596577578633049e-01 9.946266137440481492e-01
2.038790743127325555e+01 1.008027036437817436e+00 1.007607657320459094e+00 1.002656132498009889e+00 9.992129422198874344e-01 9.623133178460071546e-01 9.952898155981797501e-01 9.599326011910989109e-01 9.946320247885488408e-01
2.038843616288203009e+01 1.008051212670942220e+00 1.007589826458540783e+00 1.002639131955645801e+00 9.992500084470330446e-01 9.623452628617505944e-01 9.952910566239380197e-01 9.598735888697711438e-01 9.946749378872883351e-01
