# rg exvol locexvol bias torsionterm hbmm hbms hydrophobicity chargedscinteraction
1.136239072454301891e+00 1.006543219198866357e+00 1.006602944362688046e+00 1.003645062133403876e+00 9.996069563105960398e-01 9.737793335227994396e-01 9.968187593497344068e-01 9.682410621976613729e-01 9.954430634939261946e-01
1.226261943668426113e+00 1.007211447373193236e+00 1.007192014278641468e+00 1.004182979645110052e+00 9.995317785014062872e-01 9.712110491587104821e-01 9.964670866967284546e-01 9.654757182758545442e-01 9.948717308348421495e-01
1.312458080108392267e+00 1.007803828279686620e+00 1.007868483581318308e+00 1.004637674895166199e+00 9.995912935241823005e-01 9.686914774351043089e-01 9.961617874875219325e-01 9.627002163178601801e-01 9.944803605772225552e-01
1.393993544020204922e+00 1.008379265791207180e+00 1.008520882314680289e+00 1.005210380890447563e+00 9.996636941381196184e-01 9.662789669446738561e-01 9.958817606944158074e-01 9.599876533546088941e-01 9.939662569010424553e-01
1.469488027250029916e+00 1.008968245901567862e+00 1.009083695959472449e+00 1.005700378377348603e+00 9.997115624230433761e-01 9.638535301989115123e-01 9.956873796153173917e-01 9.574736164453001575e-01 9.935429352961246963e-01
1.538163687358402143e+00 1.009514045879535082e+00 1.009669351138358095e+00 1.006242245178605277e+00 9.998171168822622690e-01 9.617917305110645909e-01 9.953930604974438046e-01 9.549735546144841880e-01 9.931457003165384823e-01
1.600332546799361211e+00 1.010029321838087357e+00 1.010230894875624008e+00 1.006809476588778507e+00 9.999457328400742639e-01 9.598305620506064617e-01 9.952417726615470084e-01 9.526996416240104404e-01 9.926658122525124917e-01
1.656586167266006271e+00 1.010456493954533741e+00 1.010738796853627663e+00 1.007239717408718649e+00 1.000086652259392306e+00 9.579686496234869342e-01 9.950812828106243568e-01 9.505894568485164786e-01 9.922538647638401432e-01
1.705863935231757722e+00 1.010932172968717069e+00 1.011156590612269035e+00 1.007712719339952878e+00 1.000175781807410846e+00 9.564133327057434686e-01 9.949289928746887224e-01 9.486178013678598919e-01 9.919007105410195813e-01
1.748736428649355190e+00 1.011292994394222156e+00 1.011606627897337241e+00 1.008210098403105270e+00 1.000393317339485222e+00 9.550870990458808496e-01 9.948037997097931573e-01 9.468303615342151813e-01 9.915857091653625943e-01
1.786593752385872591e+00 1.011597982528965156e+00 1.011877258116641753e+00 1.008586791178187614e+00 1.000487782203792086e+00 9.537484260374762268e-01 9.946818833926035497e-01 9.453062500703721671e-01 9.912489950170144670e-01
