# rg exvol locexvol bias torsionterm hbmm hbms hydrophobicity chargedscinteraction
1.612226056886821368e+01 9.964342812987765363e-01 1.001649972718028136e+00 9.987736338901948008e-01 1.000099577086949187e+00 9.900881155901950503e-01 1.003112746942614208e+00 1.021630627711753725e+00 1.001996249007599094e+00
1.618831126861480740e+01 9.969282976909175087e-01 1.001521216623180832e+00 9.989528016392374976e-01 1.000085941649835775e+00 9.905433730509283219e-01 1.002730833324316118e+00 1.019033796041391993e+00 1.001761748304558441e+00
1.625423566139658149e+01 9.972835732578810841e-01 1.001374695001632453e+00 9.990395467616752789e-01 1.000109577696500107e+00 9.911011221295407125e-01 1.002472140625385144e+00 1.016578659047398414e+00 1.001443803135692256e+00
1.631765196899796422e+01 9.976781123704363541e-01 1.001220784376761541e+00 9.992823349591586357e-01 1.000152129601813655e+00 9.916782578436921236e-01 1.002073205082876894e+00 1.014383729940754097e+00 1.001182418985875344e+00
1.638048276470929565e+01 9.981048556601865851e-01 1.001062819245057689e+00 9.992977242098675106e-01 1.000100898319761011e+00 9.923327846055144397e-01 1.001795345749373345e+00 1.012327972136901177e+00 1.000999197666633256e+00
1.644130377014312216e+01 9.983935396381699023e-01 1.000988380477028539e+00 9.994506659664668113e-01 1.000058548341245190e+00 9.930614902203978023e-01 1.001561743628173851e+00 1.010462884768649428e+00 1.000858559329754982e+00
1.649745434183268955e+01 9.986762314279741259e-01 1.000876067000604941e+00 9.994881903762017350e-01 9.999981339599500751e-01 9.938666512023318633e-01 1.001163385548572204e+00 1.008938158711867761e+00 1.000752958877869858e+00
1.654986705730720331e+01 9.988451881513721320e-01 1.000803292295729063e+00 9.995913325821350615e-01 1.000057469139797872e+00 9.945245269845559566e-01 1.001185186791492931e+00 1.007447750231047046e+00 1.000612529126635231e+00
1.659729744873247270e+01 9.990388929048393818e-01 1.000607764583478776e+00 9.997332956166671281e-01 1.000089179935366612e+00 9.951740419984860253e-01 1.000950664164444781e+00 1.006248788528457228e+00 1.000515719531262393e+00
1.664281087573868589e+01 9.992386379023495691e-01 1.000592372471096558e+00 9.997251501124803097e-01 1.000053039889292394e+00 9.958422780571538624e-01 1.000813182355325459e+00 1.005145779720991284e+00 1.000394323540371389e+00
1.668381325551971628e+01 9.993740533881941834e-01 1.000434115265961710e+00 9.997394742269460899e-01 1.000032009799819210e+00 9.964149780644975252e-01 1.000633137420900320e+00 1.004180991217222818e+00 1.000328650104829187e+00
1.671967632998831377e+01 9.994748451487658336e-01 1.000405499749892346e+00 9.998569544174987778e-01 1.000008087686748093e+00 9.970150752279595130e-01 1.000533156067355822e+00 1.003432480508040570e+00 1.000257718477470137e+00
1.674983927992352761e+01 9.995654391605419686e-01 1.000357627953136319e+00 9.998725859134480753e-01 1.000042988764303420e+00 9.975204986793669848e-01 1.000428396019191535e+00 1.002827871543063631e+00 1.000196354765886309e+00
1.677846415717683115e+01 9.996624876787545411e-01 1.000270131560533571e+00 9.998795083305056508e-01 1.000028951956394963e+00 9.979566849231888970e-01 1.000343927956110157e+00 1.002235032396212144e+00 1.000168300861555171e+00
1.679952552140206734e+01 9.997287557919360967e-01 1.000200467964481810e+00 9.999182453819053240e-01 1.000038649265809099e+00 9.983195664522253043e-01 1.000270224041452494e+00 1.001852089711283256e+00 1.000130601624952043e+00
1.681981420389211124e+01 9.998229561448233049e-01 1.000192255719095646e+00 9.999228927876884221e-01 9.999944690848506790e-01 9.986401880805041431e-01 1.000221370411641164e+00 1.001456292344707455e+00 1.000113281051705272e+00
1.683454059391046798e+01 9.998279854804541511e-01 1.000162146847890732e+00 9.999417107573205232e-01 1.000024745294687101e+00 9.988683955871210385e-01 1.000192487338509073e+00 1.001164297544047121e+00 1.000072202259222331e+00
1.684804240242174345e+01 9.998716127653608510e-01 1.000086865278144721e+00 9.999560466236796508e-01 1.000010503336119960e+00 9.991182509939229295e-01 1.000160945301898918e+00 1.000950403906280428e+00 1.000054219148473589e+00
1.685824495750602381e+01 9.998956056650580848e-01 1.000078391032399594e+00 9.999532827317676453e-01 1.000018514561597627e+00 9.992955400639131902e-01 1.000112232142566171e+00 1.000773479942107747e+00 1.000072693054460782e+00
1.686738865914122698e+01 9.999329794663527338e-01 1.000078242641836423e+00 9.999686630865318726e-01 9.999981954398482475e-01 9.994349993352045214e-01 1.000085055187651673e+00 1.000599531021254984e+00 1.000066060760313569e+00
1.687368000304261528e+01 9.999295869299600348e-01 1.000062475803053630e+00 9.999653582736762747e-01 9.999931185618561313e-01 9.995154188176125221e-01 1.000060950383010905e+00 1.000465323744403889e+00 1.000032787322167938e+00
1.693001768037241561e+01 1.000060276455621677e+00 9.999433097823786643e-01 1.000005446332066672e+00 1.000021315708903735e+00 1.000496742812870377e+00 9.999292095015284154e-01 9.995452586753839075e-01 9.999700552852486268e-01
1.693913654944079283e+01 1.000074577874288106e+00 9.999378730186242459e-01 1.000043653932959575e+00 9.999774482737091574e-01 1.000631830773133002e+00 9.999175300115825671e-01 9.993764323007293671e-01 9.999464254669262475e-01
1.694799382794264986e+01 1.000128373050233499e+00 9.999056962945249705e-01 1.000052222285820802e+00 1.000005476273974736e+00 1.000783784171255464e+00 9.998631802459893025e-01 9.992472844369935103e-01 9.999444710576192996e-01
1.695991004020527981e+01 1.000127733517840678e+00 9.998908068339025235e-01 1.000039015256013464e+00 9.999737903796090954e-01 1.000974674284447197e+00 9.998619176496766903e-01 9.990363673544788714e-01 9.999297701892212453e-01
1.697604930857045957e+01 1.000174067331159211e+00 9.998402989583798917e-01 1.000056033725782001e+00 9.999445430667641688e-01 1.001245509435131353e+00 9.998108184148717381e-01 9.987880898731982260e-01 9.999041758554830794e-01
1.699466504723478621e+01 1.000198119848691558e+00 9.997801889184572133e-01 1.000051921692129309e+00 9.999717064639503938e-01 1.001578394883974710e+00 9.997522822592419534e-01 9.985203825361950170e-01 9.999086718828733567e-01
1.702163225282126291e+01 1.000242106510018880e+00 9.997305445184021533e-01 1.000090133424066607e+00 9.999963436060208544e-01 1.002039305920592094e+00 9.996946970510025565e-01 9.981169421315674306e-01 9.998840481099954269e-01
1.705283191940467447e+01 1.000354352946626335e+00 9.997053073121617839e-01 1.000143861506070708e+00 9.999605427984672446e-01 1.002579124852303050e+00 9.996259879447346730e-01 9.976820378783153309e-01 9.998041409963442927e-01
1.709251893741211603e+01 1.000453063606178361e+00 9.996118799882131034e-01 1.000179633286866654e+00 9.999516589369603636e-01 1.003264479913390073e+00 9.994889959952808489e-01 9.971483670757901319e-01 9.998226976681187095e-01
1.714273111735526811e+01 1.000527770990203846e+00 9.994294082674619606e-01 1.000165868389836232e+00 9.999150164094011695e-01 1.004131804213325818e+00 9.994467924878829290e-01 9.964926033596205324e-01 9.997471903319158359e-01
1.720585325900389151e+01 1.000641976527845145e+00 9.993504973128579660e-01 1.000214144890166912e+00 9.999478708740616728e-01 1.005239499765060884e+00 9.993083482863410749e-01 9.957321707268280697e-01 9.997063408622087755e-01
1.727819411597655375e+01 1.000621767246784755e+00 9.992099885239628110e-01 1.000312903126948871e+00 9.999037757812501148e-01 1.006467544501840283e+00 9.991226984818200041e-01 9.948743677775203631e-01 9.995533258551679845e-01
1.736829850244973628e+01 1.000887357138632083e+00 9.990614451529253870e-01 1.000301610744328773e+00 9.998265285711465111e-01 1.008047566867785072e+00 9.989470901346728660e-01 9.939626858629697637e-01 9.995299933954053806e-01
1.746462484234839962e+01 1.000943503391079625e+00 9.988364975646615296e-01 1.000334503128053720e+00 9.998574147191695571e-01 1.009712466841293121e+00 9.988216422447577791e-01 9.930187947200472820e-01 9.994551887163344306e-01
1.757178733773214674e+01 1.001107738588490559e+00 9.986217068604709146e-01 1.000432088063540892e+00 9.998359252714876799e-01 1.011501897508088721e+00 9.985263091627800680e-01 9.920137949427910717e-01 9.993427030172088443e-01
1.768243116001208293e+01 1.001312123674337418e+00 9.984477292206828114e-01 1.000440015626859802e+00 9.997789430349717232e-01 1.013421228098656979e+00 9.984341800904357189e-01 9.911142430582481344e-01 9.992539736200779510e-01
1.778956616414577852e+01 1.001347750830133609e+00 9.982029181624192393e-01 1.000420312298242020e+00 9.997430271869287566e-01 1.015234499135339696e+00 9.981939336284320063e-01 9.902496021523965464e-01 9.992356532263372282e-01
1.789692372071811377e+01 1.001470027133120944e+00 9.979736943501473778e-01 1.000552363337552819e+00 9.997001711962888448e-01 1.017031553786708731e+00 9.979859701749401735e-01 9.894223478588020093e-01 9.990617605430971437e-01
1.799460464469300902e+01 1.001617080995179432e+00 9.978568276395241021e-01 1.000634125551806530e+00 9.996377200758244097e-01 1.018730748784108631e+00 9.978234435198036767e-01 9.887734988413755532e-01 9.990488085585668143e-01
1.808603056017929234e+01 1.001750719229570485e+00 9.976945133465814353e-01 1.000649802045347592e+00 9.995735112060172289e-01 1.020328208059456454e+00 9.976323496153922665e-01 9.882243320014456600e-01 9.989268916652929153e-01
1.816908573907899793e+01 1.001798868365106898e+00 9.975254688638888201e-01 1.000706143643621981e+00 9.995656252250375573e-01 1.021734288921998246e+00 9.975637129140104697e-01 9.876343630716676314e-01 9.988121387243980021e-01
1.824080956065969161e+01 1.001909962210880689e+00 9.973653776866673315e-01 1.000685777992133207e+00 9.994765732630752630e-01 1.023017333965302811e+00 9.974316539424064043e-01 9.872755552146641467e-01 9.987648479438799853e-01
1.830164613981182598e+01 1.001925962234930134e+00 9.972745058974916699e-01 1.000737265458119918e+00 9.994305310036784018e-01 1.024062527680054124e+00 9.973266900384498701e-01 9.868876540139341902e-01 9.986414590484402609e-01
1.835291757706551863e+01 1.002004204055758851e+00 9.972002162317921137e-01 1.000820614094851457e+00 9.994305900123998665e-01 1.024999203616387522e+00 9.972227135915818774e-01 9.866708854395771500e-01 9.986248364810204059e-01
1.839880517671147686e+01 1.002102719411297915e+00 9.971085875744727378e-01 1.000822124620632581e+00 9.994006305539196999e-01 1.025766749735916639e+00 9.970987809327703788e-01 9.863664525487172430e-01 9.985475698398997846e-01
1.843564983454519535e+01 1.002126601505675119e+00 9.970825793931463732e-01 1.000870628399722406e+00 9.993674655007152019e-01 1.026453396820154573e+00 9.970576990337414180e-01 9.862252862299984990e-01 9.985222060643140773e-01
1.846572029228821776e+01 1.002185919883832099e+00 9.969372447860951336e-01 1.000801877210949709e+00 9.994127040574540821e-01 1.026939275517710914e+00 9.970052854652227126e-01 9.860016154450926829e-01 9.984423518253250363e-01
1.849086067538545208e+01 1.002225824590252445e+00 9.969569667269891911e-01 1.000836267510055055e+00 9.993500869476288351e-01 1.027450251049988772e+00 9.969871410806988576e-01 9.859777794970603360e-01 9.984947581949292772e-01
1.851106137980541888e+01 1.002256723642922065e+00 9.969356540747194018e-01 1.000830220463643894e+00 9.993149622107285746e-01 1.027780303969477060e+00 9.969621183013448462e-01 9.858277890991793413e-01 9.983772838730988752e-01
1.852770640309826433e+01 1.002245228167907287e+00 9.968885118360147901e-01 1.000867206751958616e+00 9.993411883273991547e-01 1.028088760859061646e+00 9.968566256965760708e-01 9.857826111642150613e-01 9.983906100853014998e-01
1.854040821211372858e+01 1.002188795964035428e+00 9.968584584226389822e-01 1.000895280468710791e+00 9.992937311524459076e-01 1.028299466800542294e+00 9.968431787572633596e-01 9.856879464451934192e-01 9.983284801872900349e-01
1.855087951995478335e+01 1.002263652154668394e+00 9.968334523545905324e-01 1.000862972019111563e+00 9.993133783347187826e-01 1.028506339835787209e+00 9.968354421860821102e-01 9.856713721687645480e-01 9.984214962449304842e-01
1.855876394181398936e+01 1.002260904914366257e+00 9.968158570496222781e-01 1.000902718576246020e+00 9.994033586333004315e-01 1.028702291839180383e+00 9.968388625930011404e-01 9.857420879881745313e-01 9.983670504778843213e-01
1.856594862068863705e+01 1.002304716301303023e+00 9.968052031138179281e-01 1.000843747543487705e+00 9.992353570902120508e-01 1.028787169919996192e+00 9.968623649946128928e-01 9.856257135974504369e-01 9.983402720684388942e-01
1.857153141477405001e+01 1.002313278267108032e+00 9.968063198150437509e-01 1.000849135392497313e+00 9.992502888222773993e-01 1.028882921672634287e+00 9.968350030603709833e-01 9.855992855563638910e-01 9.982776664096731922e-01
1.857587640073718660e+01 1.002259554556271137e+00 9.967850965095925719e-01 1.000835218610512500e+00 9.992829301293075783e-01 1.028962959320552706e+00 9.968561116404419664e-01 9.855646577979673140e-01 9.983068310854822380e-01
1.857919120101940891e+01 1.002305739080914915e+00 9.967650376010407376e-01 1.000876985576775180e+00 9.992176987629862728e-01 1.029030033322709592e+00 9.967557566123079749e-01 9.855948228721285176e-01 9.983581103208656327e-01
1.858159389202511846e+01 1.002301601206316839e+00 9.967335721103827151e-01 1.000873799144218701e+00 9.992724324296319294e-01 1.028994776573746162e+00 9.967985751084943447e-01 9.854196127968650742e-01 9.983435791166619389e-01
1.858376273091982966e+01 1.002273617067539480e+00 9.966921585611135948e-01 1.000867649282510374e+00 9.992537813646222844e-01 1.028968501447322881e+00 9.968092804844037591e-01 9.852856396148363949e-01 9.982903018887716584e-01
1.858538011233015297e+01 1.002271749050773764e+00 9.968400037698184057e-01 1.000877556653736233e+00 9.992915325228837187e-01 1.029127484358433042e+00 9.967663332822263023e-01 9.855099609346398282e-01 9.983129471944205413e-01
1.858680433101837437e+01 1.002328821107942636e+00 9.968182283541896505e-01 1.000826470175029126e+00 9.992756151140149701e-01 1.029181003057527022e+00 9.968430661993565867e-01 9.855605069701804943e-01 9.982476338741292921e-01
1.858778215322169203e+01 1.002327501024087297e+00 9.967697763779799214e-01 1.000908639163137881e+00 9.992384093494436348e-01 1.029176027812779726e+00 9.967443717910339229e-01 9.855424033729627276e-01 9.983024294930289422e-01
1.858872664689923582e+01 1.002336523171483584e+00 9.967649166760144119e-01 1.000854572007999987e+00 9.993169466178348781e-01 1.029177105519440083e+00 9.967459234566862225e-01 9.855016626888047915e-01 9.982887081314519850e-01
1.858929682563307395e+01 1.002291269486003333e+00 9.967791727365279408e-01 1.000901487121607980e+00 9.992297866592185773e-01 1.029246988763434345e+00 9.968396986041140329e-01 9.855944928765779656e-01 9.982917979747945036e-01
1.858989185239312647e+01 1.002344996098922136e+00 9.968387249212816714e-01 1.000847409312140890e+00 9.992854081535507138e-01 1.029203974838408087e+00 9.968246199650603323e-01 9.854804203906015747e-01 9.982503281313246379e-01
1.859024602715906127e+01 1.002265293411948921e+00 9.968069242434582922e-01 1.000937311381033590e+00 9.992589977640848886e-01 1.029198307821990621e+00 9.968130570491907649e-01 9.854546877258549831e-01 9.982784488689095959e-01
1.859060637181022457e+01 1.002274729792381969e+00 9.968233776688950609e-01 1.000847747960925238e+00 9.992577232601731474e-01 1.029194008636264979e+00 9.967642052651936035e-01 9.854351590029123420e-01 9.982709086874238524e-01
1.859072948231430900e+01 1.002298518678032657e+00 9.968125923087614026e-01 1.000873518973337317e+00 9.992667288791150515e-01 1.029197912464368425e+00 9.967237200261294117e-01 9.854541046228201262e-01 9.982703895637928815e-01
1.859100440097524043e+01 1.002292847383442709e+00 9.967606342597670199e-01 1.000851695712731582e+00 9.993277037065673163e-01 1.029202737529476996e+00 9.967716297644511059e-01 9.854446648354713290e-01 9.982985201378247186e-01
1.859120427916449358e+01 1.002246820837472407e+00 9.967597833100199090e-01 1.000884981356721326e+00 9.992187805971007863e-01 1.029207840132646989e+00 9.967724387499110605e-01 9.854516760454745672e-01 9.982577771716096837e-01
