# rg exvol locexvol bias torsionterm hbmm hbms hydrophobicity chargedscinteraction
1.827594744539531746e+01 1.000603225087001391e+00 9.993744102874255741e-01 1.000297084299551553e+00 9.998776037106609227e-01 1.006682225674652376e+00 9.991921220065336229e-01 9.952790163287971170e-01 9.997262089347593861e-01
1.834209724646066064e+01 1.000681484769227581e+00 9.992194894140498107e-01 1.000311800299487963e+00 9.998188836193180329e-01 1.007862293377213891e+00 9.990901690716735839e-01 9.944195631530482471e-01 9.996084051851945596e-01
1.841125618904185757e+01 1.000791882980154313e+00 9.991272028341110500e-01 1.000363456508724269e+00 9.997250747116577241e-01 1.009053181556266665e+00 9.989393050512598293e-01 9.933738998315415625e-01 9.996011825976796050e-01
1.848052330664874532e+01 1.000949721281510829e+00 9.989519679770165750e-01 1.000413453454344070e+00 9.997955534527400712e-01 1.010331793803269651e+00 9.987779436416339696e-01 9.923672976955866254e-01 9.995176349479524269e-01
1.855311688984947693e+01 1.001000184066251242e+00 9.988908714709895387e-01 1.000479564721720838e+00 9.996985230334589634e-01 1.011667003637841900e+00 9.986372130991263418e-01 9.911668467219870715e-01 9.994295947892379850e-01
1.862919406329586991e+01 1.001204469584338064e+00 9.987036145895500372e-01 1.000529533873532939e+00 9.996115510319771857e-01 1.013142626513905409e+00 9.985264083488945008e-01 9.899035344094984090e-01 9.993339920328343506e-01
1.870347777625090302e+01 1.001301178351769350e+00 9.986544484404648037e-01 1.000571501750892711e+00 9.994966003705072488e-01 1.014588970510283072e+00 9.983017551502224585e-01 9.885286330368157071e-01 9.991645254955767719e-01
1.877648788752963682e+01 1.001397555164556197e+00 9.985175546500939525e-01 1.000679141923436433e+00 9.995107262922726665e-01 1.016084965040971122e+00 9.981896043346751846e-01 9.871088820140567766e-01 9.991029429826621122e-01
1.885052513420222198e+01 1.001604463180628901e+00 9.983809755654955431e-01 1.000782700314986728e+00 9.993664163862594485e-01 1.017622641716688925e+00 9.980926575411697144e-01 9.855468341408837318e-01 9.990378550608206565e-01
1.892136478158108659e+01 1.001751846823202063e+00 9.982711793854360804e-01 1.000854324891712555e+00 9.992514998697485940e-01 1.019179096825874264e+00 9.979958019369945532e-01 9.839870890883652965e-01 9.988715361007216575e-01
1.899076216164493758e+01 1.001846165218596152e+00 9.981301381444289689e-01 1.000964025002380353e+00 9.991287962769350717e-01 1.020686963253384816e+00 9.978497300630171374e-01 9.822769233292292235e-01 9.987131409096818846e-01
1.905747145500439643e+01 1.002009434705626756e+00 9.980222069329292012e-01 1.000911023773274788e+00 9.991284138411442584e-01 1.022196867125932496e+00 9.978005952436443948e-01 9.805199778249282794e-01 9.985167039843065862e-01
1.912111499660615266e+01 1.002190845743688996e+00 9.979428829144776358e-01 1.001178305821380565e+00 9.989798768869847523e-01 1.023731402379345568e+00 9.977011674343418957e-01 9.788152067413067314e-01 9.983679881457337979e-01
1.918181307713560102e+01 1.002278984688179442e+00 9.979087445908131349e-01 1.001124529107762617e+00 9.988279975881263484e-01 1.025172101581823814e+00 9.976042811881138395e-01 9.769820059644557242e-01 9.981977222885132228e-01
1.923923082959531783e+01 1.002426955580023371e+00 9.978285488967784111e-01 1.001258544016683460e+00 9.986933598464957651e-01 1.026646672386915871e+00 9.975456148154439040e-01 9.752340155128860211e-01 9.981005648753067394e-01
1.929190166001681561e+01 1.002495725711715302e+00 9.977791214048368218e-01 1.001344714529017743e+00 9.985355660622141638e-01 1.028008981692238644e+00 9.975539571306335507e-01 9.734998231310636463e-01 9.979304969613738141e-01
1.934013189395190579e+01 1.002607013137837066e+00 9.977852780926776965e-01 1.001345390746278152e+00 9.984567488534725754e-01 1.029237323295824957e+00 9.974219757780964368e-01 9.717863175146653765e-01 9.977355227823987427e-01
1.938470709480348120e+01 1.002644701288988305e+00 9.977185923030505998e-01 1.001445114702814054e+00 9.983461034743815743e-01 1.030460026369166116e+00 9.974118957955322440e-01 9.701925118995179398e-01 9.975077037845663241e-01
1.942514851021441658e+01 1.002681892181072065e+00 9.975714258819818880e-01 1.001514428527293665e+00 9.982162548149757786e-01 1.031534843976960714e+00 9.973668361096859059e-01 9.686287928746869502e-01 9.973742092608819387e-01
1.946148979976292992e+01 1.002795123812253220e+00 9.976091077562081466e-01 1.001488837494663997e+00 9.981465041675141592e-01 1.032583785242379371e+00 9.974236103096179029e-01 9.672129310679933312e-01 9.972598608263844033e-01
1.949322412771327961e+01 1.002833774107242171e+00 9.975811307928355021e-01 1.001580062427203544e+00 9.979647451388058421e-01 1.033498921310011864e+00 9.972857004435137229e-01 9.659477377873473269e-01 9.971123263940868675e-01
1.952046586974822873e+01 1.002919891127368679e+00 9.975495550086608265e-01 1.001638582544256195e+00 9.979418643236632747e-01 1.034283777732114995e+00 9.973292315837800626e-01 9.648070429039014018e-01 9.969057472860904934e-01
1.954413221829107528e+01 1.002936088203075116e+00 9.974792004742034646e-01 1.001609791135303240e+00 9.978548503967563654e-01 1.034969580336384976e+00 9.973754774272073353e-01 9.637762420981679234e-01 9.968162229383752404e-01
1.956434951015055290e+01 1.002945729736457903e+00 9.975172775974496808e-01 1.001686413296240197e+00 9.978471467819141072e-01 1.035578834709161233e+00 9.972746341311313767e-01 9.628971536798469621e-01 9.967330414035142638e-01
1.958175802083008321e+01 1.003021574700296847e+00 9.974850171850401237e-01 1.001643583762034773e+00 9.978153440414371245e-01 1.036133072537993804e+00 9.973050616196946772e-01 9.621498681498428240e-01 9.966305191496573901e-01
1.959577926907613588e+01 1.003007318815061222e+00 9.974708689644599113e-01 1.001633198532401403e+00 9.977105582421169627e-01 1.036583851548605217e+00 9.973722208522584065e-01 9.615308793637766804e-01 9.965939975853870259e-01
1.960783839491532277e+01 1.003036187528938861e+00 9.975089484786352489e-01 1.001695610248828583e+00 9.976407473620850785e-01 1.036928451081123193e+00 9.973198402585840006e-01 9.609642130145665817e-01 9.964899573269572208e-01
1.961719394365757196e+01 1.003144383712473608e+00 9.974664923922260673e-01 1.001729117605933972e+00 9.976119215766370285e-01 1.037181870831501040e+00 9.972486819094601440e-01 9.605132167145991051e-01 9.964463707889164024e-01
1.962532089794033396e+01 1.002982521137253613e+00 9.975289452861879624e-01 1.001604273946923751e+00 9.975882162285579779e-01 1.037476937690838374e+00 9.973238052985551327e-01 9.601458781469665027e-01 9.964087451108852855e-01
1.963175932819571301e+01 1.003030307103778274e+00 9.975066388806854700e-01 1.001734494881527215e+00 9.976239627583396441e-01 1.037676692473747497e+00 9.973837352205052742e-01 9.598454028581584474e-01 9.963679486412946318e-01
1.963703560973416984e+01 1.003009172634839574e+00 9.974834674460985040e-01 1.001673754434963426e+00 9.975465941231600464e-01 1.037847321339645079e+00 9.972398375473463528e-01 9.596078637823933777e-01 9.963757447987203753e-01
1.964116121151887384e+01 1.003095830898112828e+00 9.975127525423104213e-01 1.001690292066960364e+00 9.976032800987375548e-01 1.037758010352613613e+00 9.972592469331171827e-01 9.592122091961945429e-01 9.962973920891462498e-01
1.964434892491528473e+01 1.003041861744565333e+00 9.975162607478398336e-01 1.001723392582864580e+00 9.975258877108590383e-01 1.038048231283522638e+00 9.973037167151123095e-01 9.592372602386048941e-01 9.962639708977161224e-01
1.964710078190590536e+01 1.003016502490088113e+00 9.975172727971677311e-01 1.001672500960385737e+00 9.975836098547139486e-01 1.038051459599720339e+00 9.973637413501587057e-01 9.590149994630179364e-01 9.962566432585706622e-01
1.964916006874593180e+01 1.003136523433006966e+00 9.975908754208077101e-01 1.001749959423013259e+00 9.975716838562131983e-01 1.038116325809969265e+00 9.973613826996419185e-01 9.589221231530813405e-01 9.962700629843894706e-01
1.965099645229792458e+01 1.003083520653880178e+00 9.974694279245366335e-01 1.001716257950536981e+00 9.975225741354185605e-01 1.038147044342093483e+00 9.973010628331420158e-01 9.588201567742935527e-01 9.962268516655735651e-01
1.965225492934698437e+01 1.003075961581252340e+00 9.974849040998792216e-01 1.001673839591580961e+00 9.974672986744335113e-01 1.038226428249164446e+00 9.972807050153558173e-01 9.587957338358887860e-01 9.962406470447502382e-01
1.965338106463873302e+01 1.003097338439967512e+00 9.974577482124868943e-01 1.001689838760113638e+00 9.974897721825517483e-01 1.038414772649020934e+00 9.973397778110246747e-01 9.588814416929445361e-01 9.962415126155459433e-01
1.965418645380094276e+01 1.003074210080408202e+00 9.975060152527874813e-01 1.001751541665775846e+00 9.975688486252158871e-01 1.038399842836140952e+00 9.972995502841583981e-01 9.588056424493415220e-01 9.961821439279070489e-01
